,client_id,name0,name1,name2,name3
12149,d660fd6debd9e9722065d66d44a045d2,better sleeping,sleeping,sleeping,better sleeping
12150,d6632e3ae066b9a86a0ddb7543ef4d5f,sleeping,,,sleeping
12151,d6645bcbe7f635ba9c52d2724fc756b2,sleeping,sleeping,sleeping,sleeping
12152,d66737ebe4878e4a3fcdb61af56ffe4c,better sleeping,sleeping,big spenders,better sleeping
12153,d667e77878b7f812ba89891255335850,big spenders,,better sleeping,sleeping
12154,d66babf585ac33dbc7b18eaa7ef7afee,better sleeping,,sleeping,sleeping
12155,d66ff9a2983005131148ca049b5dd033,better sleeping,,sleeping,
12156,d67912e1e7db7ddb1ccfb442f1781d61,big spenders,champions,champions,champions
12157,d6792cda5bd9802e714c0248e2aa8234,sleeping,sleeping,sleeping,sleeping
12158,d679975b37a38309969dbde741824f8f,sleeping,,sleeping,better sleeping
12159,d67cacd5dd75dadcb3098621356c7749,sleeping,sleeping,,sleeping
12160,d67dffc9e69acf1f8604f0f9f670cf7a,better sleeping,most frequent,better sleeping,sleeping
12161,d67f20be6cc649c5a8f289c4ba933c22,better sleeping,sleeping,sleeping,sleeping
12162,d680d7a6e0de5eb3916762b523965cee,sleeping,,,sleeping
12163,d6821731828147e6aa0b08aea18ca027,sleeping,,,
12164,d682ce97a504a9a9bbe7d6c7c97f82c7,better sleeping,sleeping,better sleeping,better sleeping
12165,d684d4b2fedaeb30f8badaf368e53f8d,sleeping,sleeping,,sleeping
12166,d6871c7c6e4ca52e47b01ebcb8a244c0,better sleeping,big spenders,,sleeping
12167,d687a147a49a1bd56147fb64bfd45ee6,sleeping,,,sleeping
12168,d68e778e3436fe542309b475b289064c,big spenders,sleeping,,
12169,d69fc00cc7ef091312c3396b3177858c,sleeping,champions,champions,champions
12170,d6a2234046e2338012b56992fa7935d3,sleeping,sleeping,better sleeping,sleeping
12171,d6a69e2b9bf3e087ba9f90b84b174acc,sleeping,sleeping,,sleeping
12172,d6a783cb79079371f9ea3c88065d71e1,sleeping,,,
12173,d6afe10315becee69da6ff31e73707b9,sleeping,sleeping,sleeping,
12174,d6b2626551092769b8b4067bb2ddaca8,sleeping,sleeping,,better sleeping
12175,d6b4e1e3cc5eb31b30124951fa25746f,champions,champions,sleeping,big spenders
12176,d6b54aad6b1ccb040548bc3b578c7b41,better sleeping,,,
12177,d6be7b96e7675025b5e3a91adc07ee6c,sleeping,,,
12178,d6beff62ecbe3e06aee17eeac8a07b01,better sleeping,better sleeping,better sleeping,better sleeping
12179,d6c07284a4eb1365bda46d74bca79573,sleeping,,,sleeping
12180,d6d060616354c7ef48b2b27bde3e4eba,big spenders,sleeping,better sleeping,big spenders
12181,d6d0987aefb37bd309b195ad262d2d26,sleeping,,big spenders,sleeping
12182,d6d0c705e44e4eb9a7b75008a7ffdbb8,sleeping,sleeping,sleeping,
12183,d6d3728c6cb856e714c76fb5c0afff54,sleeping,,,
12184,d6d626f744d7a029c30c13b56401ee71,better sleeping,sleeping,better sleeping,sleeping
12185,d6db6a220a752f85aa75f4d8a9a3973d,sleeping,big spenders,sleeping,sleeping
12186,d6e232cfd2e14fba0f5dc3b7161b93f0,sleeping,,,
12187,d6e4a3349c1bcacc48f74009c3b88df2,sleeping,sleeping,,big spenders
12188,d6e9bee4f6e56c4d4ab1ef0ee9049a31,big spenders,big spenders,sleeping,sleeping
12189,d6ec883ecccfd6a7df766ec31f0ec7a3,sleeping,sleeping,sleeping,better sleeping
12190,d6eef7df76d92d5bd354bbfa0921efdc,most frequent,sleeping,better sleeping,sleeping
12191,d6f0c996945d98a748dea98e3aac2839,sleeping,better sleeping,,sleeping
12192,d6f4fd7bda12328763928bbee8be94c3,better sleeping,sleeping,better sleeping,sleeping
12193,d6ff461176c01973eb1aabfd59bab0e0,better sleeping,,,
12194,d704f8f25c0651f5dd0503ff30a7a98e,sleeping,,,
12195,d70f300c9dd869bfe7bc4b7ecadd633d,sleeping,better sleeping,sleeping,sleeping
12196,d70fa8caf15955b6249dfea71e09bfaf,sleeping,sleeping,sleeping,
12197,d7104fd4b19b17dd89bc3d054d320fe7,sleeping,,,
12198,d7155b1963ff3cef58be868e629071b7,sleeping,,,
12199,d71604022a3b0f8a274f461ca40fca38,sleeping,sleeping,big spenders,sleeping
12200,d7196cf53513872d68e7f743a627570e,sleeping,sleeping,better sleeping,better sleeping
12201,d71a2fb09f4ee795026fad400dda7bc4,sleeping,,sleeping,sleeping
12202,d71a6ddd2124d15101b3b84b31d60def,better sleeping,sleeping,champions,sleeping
12203,d71c4f5e4178c40d50e7cd05900adcc7,better sleeping,sleeping,,most frequent
12204,d720edd883cb96f49017c5adb4b08c5b,sleeping,sleeping,,sleeping
12205,d7210432502ce16eed1daeb35ff53648,better sleeping,sleeping,,sleeping
12206,d72465cc6e8270eaaa803cbe378d7d09,sleeping,sleeping,sleeping,better sleeping
12207,d72860bb3f262aa5defdd50c65f74ae5,big spenders,sleeping,,
12208,d72f647d25decf83a8f53ecdfbae2227,sleeping,most frequent,sleeping,big spenders
12209,d7322aa408cdec5a33c9804ca647d52a,sleeping,big spenders,,
12210,d73c29cf53dd934572925d767ddc6f32,sleeping,,sleeping,
12211,d7428684754ec8bc432e9e4a5a3de0d6,better sleeping,,,
12212,d7455018c182fea8ba3f24b5c38ede1c,better sleeping,sleeping,sleeping,sleeping
12213,d74a60224faecc5aac6735436a0b58e9,sleeping,,sleeping,sleeping
12214,d74d67b6cd37a8d5767259a69555b011,sleeping,,,sleeping
12215,d7509e091657d9780d0407785105df4f,sleeping,sleeping,,big spenders
12216,d7541f3cac1dd3c7ad2ff2b9dd7f83ac,sleeping,big spenders,big spenders,big spenders
12217,d7551c2cc9959291d76d1d01f1c624c0,better sleeping,sleeping,sleeping,better sleeping
12218,d756f5c19431b11746bdf9554b34a5e6,sleeping,big spenders,sleeping,
12219,d767604e8b194ccead6a7d4477ea1ecf,sleeping,,sleeping,sleeping
12220,d76c9df7f2f686dd70b1d15527c994bc,big spenders,,,
12221,d77930e230057a1eccce5f7db7c369b8,big spenders,big spenders,sleeping,
12222,d77d753686758e666632565c8bd9e20a,sleeping,sleeping,better sleeping,sleeping
12223,d77e30d078b7cdfe34a341d56e17582e,sleeping,,sleeping,sleeping
12224,d7826a982b0095a41f533abb8497db9b,most frequent,better sleeping,better sleeping,most frequent
12225,d7839d9e5ad26531f2a3db7c3ca5be40,most frequent,sleeping,better sleeping,most frequent
12226,d788a050c589f3d5c5b97708db769a4c,sleeping,big spenders,big spenders,sleeping
12227,d78b570516cca42066fc38ec4da482da,better sleeping,better sleeping,better sleeping,most frequent
12228,d78c377a9a5558a5fa47ab67f6040124,sleeping,sleeping,sleeping,
12229,d793bac3bc1667ac433081905724f7f1,most frequent,sleeping,,better sleeping
12230,d794a0db52a03c3ad7415cbf3de4e3f7,sleeping,sleeping,big spenders,sleeping
12231,d7952226b082453489ddb5627445252f,big spenders,,sleeping,sleeping
12232,d797e678e9c8e21f48584cea1f94b5dd,better sleeping,sleeping,sleeping,sleeping
12233,d7992061053e00e5d76f1a35795a4f75,sleeping,sleeping,sleeping,sleeping
12234,d79b94c708e8ced3a068f7c190d84fd5,sleeping,sleeping,,sleeping
12235,d7a1fa0ad1c464b7e68e0ec615973746,sleeping,,,big spenders
12236,d7ac5c278321433fb7a9afbf9c64daf3,sleeping,sleeping,,
12237,d7ad8c919cd12f685bb6de55194a5386,sleeping,better sleeping,sleeping,better sleeping
12238,d7ae69321dbfcde3144ec8c57e74cc1d,better sleeping,most frequent,sleeping,big spenders
12239,d7b68bd287a82807eba8fb671b6bb5cd,better sleeping,better sleeping,better sleeping,better sleeping
12240,d7c63a0a5cd1d14be379b89530954462,big spenders,,,
12241,d7c7c793abc330f15e7af71c73b8ff9f,sleeping,,,
12242,d7c85a5f8835d9a34a66d494c85936a3,sleeping,sleeping,sleeping,sleeping
12243,d7cecb89cb1fa895935861d7da7150c1,champions,big spenders,champions,big spenders
12244,d7d5379f7de6f7de96fc104ace24d7f4,sleeping,sleeping,sleeping,sleeping
12245,d7d8436ab50856b602f9178645f76439,sleeping,sleeping,,sleeping
12246,d7d8e7a9f661cc132a6990d8f278ca91,most frequent,most frequent,sleeping,better sleeping
12247,d7db8c9e7e25b777f37f5c2c0b48b39f,sleeping,better sleeping,most frequent,better sleeping
12248,d7df42e48201b7e781a245b388291a08,sleeping,sleeping,,
12249,d7e5a63a150a485194eca392e8456437,sleeping,sleeping,better sleeping,sleeping
12250,d7e6c7a2257dade06c93c749179f9852,sleeping,better sleeping,better sleeping,sleeping
12251,d7f32ed1a5043a544267aca023ffcb9a,sleeping,,sleeping,better sleeping
12252,d7f354d31229fe89205bc29a239ef191,sleeping,,,sleeping
12253,d7f7e622360e5a4baea688c06775b0cb,better sleeping,better sleeping,better sleeping,better sleeping
12254,d7fb6da39ed91f610cf7cbd7c8b0ec0c,sleeping,sleeping,,
12255,d7fc08ab0311ae67f4ee3f174353677a,better sleeping,sleeping,,
12256,d80266baf98ecb810f8849f61443e06a,big spenders,big spenders,big spenders,sleeping
12257,d80a4327b05117baf796e70b2afbc6b9,better sleeping,better sleeping,sleeping,better sleeping
12258,d80b8bc440dc68580428f6de66a8e78b,sleeping,,sleeping,sleeping
12259,d80d9eeac0fa20053873d843293faf61,better sleeping,better sleeping,better sleeping,sleeping
12260,d813b2d1c0c8cb8264bd266a0f1a7a22,better sleeping,better sleeping,better sleeping,most frequent
12261,d818281465617b6a9af2929976a05c7b,better sleeping,sleeping,better sleeping,sleeping
12262,d818a43a4bd51617b93ac1bf991bfb89,better sleeping,sleeping,,sleeping
12263,d81be625388e4ddc20b6e15966873046,better sleeping,better sleeping,most frequent,most frequent
12264,d826975fefc849672da3a93aa21d7c45,sleeping,better sleeping,sleeping,sleeping
12265,d82ab8be96b0e6f8a00d74bb54ff11c5,sleeping,sleeping,sleeping,better sleeping
12266,d82c3027bbb027f5c842c601a4f282af,big spenders,big spenders,sleeping,champions
12267,d82ded8570a0a75ff76495144db99206,sleeping,,,
12268,d8317b9427372ee2454c09c7751c9c2f,sleeping,,sleeping,better sleeping
12269,d83652a3eee95ccbd42325a89519685c,sleeping,,sleeping,better sleeping
12270,d8365ccf91b13616760d06b5ad1e7423,most frequent,most frequent,most frequent,most frequent
12271,d83a440f473012319ad489cabccd2b66,better sleeping,sleeping,,
12272,d83d238f5811654c6acf56a5477c343c,sleeping,,,sleeping
12273,d83ecea49cfe60ab6c36a05ea300b95a,big spenders,big spenders,big spenders,better sleeping
12274,d841cd42ae44d1b1a9b1fe4c2517838e,sleeping,,,
12275,d843bc227f5167be5015394b3e50e564,sleeping,champions,big spenders,big spenders
12276,d844d44b5b1297c01a4af50ce2dec242,sleeping,,sleeping,
12277,d8473bdfe15205d79d4a74fe7a7b9d6d,sleeping,,,sleeping
12278,d8561e3315cd1265dda31e03c72bd63c,big spenders,sleeping,better sleeping,sleeping
12279,d85737da31c1c09e9ecb2019f39aef0e,sleeping,,,
12280,d85fad8451ff5d2ca3baad3cf738e830,big spenders,,,big spenders
12281,d8638c5391d5b148705197b29b00d371,sleeping,,,
12282,d86615c091eb9f6f5201417321b75fd5,better sleeping,sleeping,,
12283,d866d05c1ff7c2ec8afd4cbd3a81d324,sleeping,,sleeping,sleeping
12284,d868ba7edf2d3f99357f6e7efbf71a3f,sleeping,sleeping,,sleeping
12285,d868e6d322a6b8f10fdf2a12bd785bb8,sleeping,,,sleeping
12286,d869dfc96b4055ab553bca5d71d9801a,sleeping,better sleeping,better sleeping,sleeping
12287,d86a0de8949e66aa6c597a0c8f59d90f,sleeping,,sleeping,sleeping
12288,d86a62573af72775c5ca51afae081fab,sleeping,,,
12289,d86f6977fc90c6741392f3c26be58f68,sleeping,,,sleeping
12290,d8758b4fd0b34a70a7c4694be552e021,sleeping,sleeping,big spenders,sleeping
12291,d8774d617d8fc530e792b479af4bcfff,big spenders,big spenders,sleeping,sleeping
12292,d881dcc89c75be235e2e3a05ceb6ce14,sleeping,,,
12293,d88bac49b2aaedf5568de22a310dc8d6,big spenders,champions,big spenders,better sleeping
12294,d8902bac46cf5b033ab3910110407ac0,most frequent,most frequent,better sleeping,better sleeping
12295,d894ce429f0e50f5af75d7911194ae3c,sleeping,,sleeping,
12296,d89deead57d66eb64a625f72fed469ac,better sleeping,big spenders,sleeping,
12297,d89ee09bf9597680a77ada47b0e18931,sleeping,,sleeping,
12298,d8a33cedfeba7a388be9e6f66e4f6f60,sleeping,,,sleeping
12299,d8a4d5d1a01aedc05abe30349335126b,big spenders,sleeping,,sleeping
12300,d8adc164aca563ed1eb2e3a803ec8fa9,better sleeping,better sleeping,better sleeping,better sleeping
12301,d8af5f0d375ab44105d21a83c41fc1c9,sleeping,big spenders,,sleeping
12302,d8b07031ee5c605955480fc1a4924c50,big spenders,big spenders,big spenders,most frequent
12303,d8be03a22813d83e5b9b4da0fc24568c,most frequent,big spenders,better sleeping,big spenders
12304,d8becdefce5eecfa8a6086cbc7d44c54,sleeping,sleeping,sleeping,
12305,d8c1fc6fb5e790347877a61544d83a62,sleeping,,,sleeping
12306,d8cbf37b692be8aff567524acc12b166,sleeping,,,
12307,d8cd38f925e7e63e9112b63e6c7a5c87,most frequent,better sleeping,better sleeping,sleeping
12308,d8cdb403939e47d1db181db0fcef0721,sleeping,big spenders,,sleeping
12309,d8d22182b4db02eb90518c1bff77ea11,big spenders,,sleeping,sleeping
12310,d8d223509faf9e7bf59cc1872bce7acb,sleeping,,,
12311,d8d5d84f13fdfdddb2ca23b856c88081,big spenders,big spenders,big spenders,big spenders
12312,d8dde381cb862ae0f6785ddf945d5f15,most frequent,,better sleeping,most frequent
12313,d8dec23522d1a17db19a70f1c07b8e93,champions,,,sleeping
12314,d8e2436f90296797de45834722bc29ea,sleeping,,sleeping,
12315,d8e2f570d902de49fa6f48b922c2d516,sleeping,sleeping,better sleeping,sleeping
12316,d8e3b1fcb11973fa71cc5b3eeb856316,sleeping,sleeping,sleeping,sleeping
12317,d8eccdf7004352348c0b3f8e0dd8d195,sleeping,better sleeping,sleeping,sleeping
12318,d8f4c06c876a9a787fbe5eb89ad1f37b,sleeping,sleeping,big spenders,better sleeping
12319,d8fad62b463b3971f4678a217025b738,sleeping,sleeping,sleeping,sleeping
12320,d8fd89939d745bd6e2c6508041e1b9c2,sleeping,sleeping,sleeping,sleeping
12321,d910acc68edef814fa4deadfad80b1e5,sleeping,sleeping,sleeping,sleeping
12322,d9198c5521b5b70eed693a7b69dd628e,sleeping,better sleeping,sleeping,sleeping
12323,d91c0a74a8163bdaa3cf8c530e6162d6,sleeping,sleeping,better sleeping,better sleeping
12324,d91dca6302887f82bdde8e24518beee1,sleeping,sleeping,better sleeping,better sleeping
12325,d92332c8a1ee3924861b1102c2009eb7,sleeping,sleeping,,sleeping
12326,d92497b94a023e5ab4e907730ff195d5,sleeping,,,sleeping
12327,d92ee66696b50bd2d290d24231f36696,better sleeping,better sleeping,sleeping,sleeping
12328,d940106a2707963af74eccc4423ac179,sleeping,sleeping,,
12329,d945ae9163fb2838cfeddbdd307effcd,better sleeping,sleeping,big spenders,big spenders
12330,d947e451742c20fe1eacbe12090532f3,better sleeping,,better sleeping,sleeping
12331,d949341e2a7169c1d3691d736bd8e5db,better sleeping,better sleeping,sleeping,big spenders
12332,d94b2c2fd84642a1b9c88d72572e0f54,better sleeping,,big spenders,most frequent
12333,d94c4791be5fa94333f6ea1236a833e6,sleeping,sleeping,big spenders,
12334,d9579d9084578a39549bdac8ce7262da,big spenders,sleeping,,
12335,d958184165c2f8aafc754543ea2b3323,sleeping,sleeping,,better sleeping
12336,d95cc06f396125e48b9efff6a649c186,sleeping,,sleeping,sleeping
12337,d960c4dcfb9ff6e17e793c470c441b97,sleeping,sleeping,,better sleeping
12338,d96b612de9cf3e4cccdbbaf2eb125e85,champions,champions,champions,champions
12339,d96ba3c4d6017c9df5d9d13eab7ab908,sleeping,sleeping,,sleeping
12340,d96c368527dfb90d32152d18836eda65,sleeping,sleeping,,better sleeping
12341,d96d68c532dda898a4815b17f13d4bc5,sleeping,,sleeping,sleeping
12342,d96f48a4ff2d4860b794081ab96c5b1f,sleeping,better sleeping,sleeping,better sleeping
12343,d96f575f5325fb4812a807c54ef2e923,most frequent,better sleeping,better sleeping,sleeping
12344,d973793d7f50cbac3712eb9c4c491a29,big spenders,big spenders,sleeping,
12345,d97a722ba0e0329cfb548d10d76272fe,better sleeping,sleeping,sleeping,sleeping
12346,d97b0c3e785ef377e92f6ddb485df31c,better sleeping,better sleeping,big spenders,better sleeping
12347,d97e1d4bafc04973c0b7d8db62794777,sleeping,big spenders,big spenders,better sleeping
12348,d97e800783dc66173c204512265e2b7d,sleeping,better sleeping,most frequent,most frequent
12349,d97ed09d226380dc88fd201733393e82,sleeping,big spenders,sleeping,better sleeping
12350,d981258909c62450124eadb8d107e957,sleeping,,,
12351,d988a42131581cc4e049dd4d01fbc7c6,sleeping,sleeping,sleeping,better sleeping
12352,d991603d5c654347d3851c40b6ded74d,sleeping,sleeping,sleeping,better sleeping
12353,d9949ee6732bce87302d6f22ee8074f4,sleeping,,,
12354,d998709dec7d6f252e626386f8a4dc01,sleeping,sleeping,,sleeping
12355,d999ab2410e2932bc4101e73e503e378,sleeping,big spenders,big spenders,better sleeping
12356,d99b1bd7f9aa60d3aa47bc0bc369b4ee,most frequent,big spenders,big spenders,big spenders
12357,d9a6388b749aba1289165e073e6cf105,sleeping,better sleeping,,
12358,d9adc86635691d37c17c9f1b58d364a3,sleeping,,,sleeping
12359,d9b05711b9608e6d48ba7dde28eba46e,sleeping,big spenders,sleeping,sleeping
12360,d9bcb016bfdf777ecf29c20031be37fd,sleeping,better sleeping,,better sleeping
12361,d9bcd27dd5fec219a8732eedbe2abb89,big spenders,big spenders,champions,big spenders
12362,d9c05b32c31c18ad70d70fe5bace32bf,better sleeping,,,sleeping
12363,d9c6bfe0d09c6d2c9b0479ff23c8cf22,sleeping,sleeping,better sleeping,better sleeping
12364,d9c886ec06157237d26cbb2399db2dc1,sleeping,sleeping,,most frequent
12365,d9cb6ed8fcc441784374be1b7ab4846d,big spenders,champions,sleeping,
12366,d9cc8b05148c8bb957cbabc71ede24d3,most frequent,champions,most frequent,
12367,d9d0a38a5d320338f6ea67bf3503e691,sleeping,sleeping,sleeping,big spenders
12368,d9d410a110662fabd0c50cd32e101e80,sleeping,most frequent,big spenders,better sleeping
12369,d9d593293f392e6852fbf18fcfcfb04e,sleeping,sleeping,better sleeping,better sleeping
12370,d9e598599effdac504f9d130ab6b2018,big spenders,big spenders,,sleeping
12371,d9e7f3bc2fe1596dad5335005fcceded,better sleeping,big spenders,better sleeping,sleeping
12372,d9edffcaac7e99a08aea1e37cd38d457,better sleeping,most frequent,most frequent,sleeping
12373,d9ee76824337d7d7430ad05d0ab11ad5,better sleeping,better sleeping,sleeping,most frequent
12374,d9f53a61a06f3c4c8c4d0ac8a826f162,sleeping,,sleeping,sleeping
12375,d9f579fce88c404048e69c12ee5c714e,sleeping,,,
12376,d9fd658b95e5ae9de805e55d794a2922,sleeping,,,
12377,d9fdeac2b0bdeaa2aaac14eba0d031c6,sleeping,big spenders,better sleeping,better sleeping
12378,da03fbe974b36b2bcc5b214a5762bee1,sleeping,,,better sleeping
12379,da0545964e47ee82c2eacb5f7e224aab,sleeping,,sleeping,
12380,da0880952a6aa17853679f618a10db59,sleeping,,,sleeping
12381,da0945b9ea08f08ba64f7ef73678e841,sleeping,,sleeping,sleeping
12382,da15fb2c2097e3f4da7674638053dc2f,sleeping,sleeping,better sleeping,sleeping
12383,da1ee0b65ef52cffdef7d3c4d3def414,better sleeping,,sleeping,
12384,da2355a572dd935de67bd1502079caac,sleeping,,sleeping,better sleeping
12385,da25bebd4675a3f1a6d8fc7ff5c472ee,most frequent,better sleeping,better sleeping,better sleeping
12386,da264fb68a4283833b9d7c0abd1b60b3,big spenders,,,sleeping
12387,da283d8e95d589c3a382bb68c6891b36,sleeping,better sleeping,most frequent,most frequent
12388,da28a0af3ec17b0f1ad4a99ec04c1ba6,big spenders,big spenders,most frequent,big spenders
12389,da2b9eddff3bce5c74cde524cfab3f6f,sleeping,,sleeping,
12390,da2ba3da39d70ee0a178015fdf8a62fb,better sleeping,sleeping,sleeping,sleeping
12391,da2cb4d6794dafefa68a86b33ee08929,most frequent,most frequent,better sleeping,most frequent
12392,da39013751a5e39ecd84bd89c3678279,most frequent,better sleeping,better sleeping,most frequent
12393,da3ff791808cbd63b3a8496fcf672437,sleeping,,sleeping,sleeping
12394,da46d3041a267bde95d486cc082df284,sleeping,,sleeping,
12395,da4724f092ad47f85f9c00f2b827bcc1,sleeping,sleeping,,sleeping
12396,da4adebe5b29aaaf3d5f97479c0613ca,big spenders,most frequent,champions,champions
12397,da50ad35c10d8f0316b7bb2c71187007,sleeping,,,sleeping
12398,da515a7ad27cda39134ee03e8a4f4338,sleeping,,,
12399,da525b572463668ca54ede89960fdf4f,champions,big spenders,,big spenders
12400,da56cb5391dfd46f940fa331d92e318e,better sleeping,big spenders,big spenders,big spenders
12401,da57e1f2079184fa607475e98424ef64,better sleeping,,,
12402,da58b14177a8c106e4011566540afdb5,better sleeping,big spenders,big spenders,champions
12403,da5af3eae917fa87d987b38b536e91e7,most frequent,better sleeping,most frequent,big spenders
12404,da60cbc6cc9c3a12c7a7ffaefb30669c,sleeping,,sleeping,sleeping
12405,da66828a449e84870035feb1311acefd,sleeping,better sleeping,sleeping,better sleeping
12406,da67b09b3863416682d1da3c30943b67,big spenders,,sleeping,sleeping
12407,da70163aad2d67dfc86a1562520a3867,sleeping,,sleeping,
12408,da7530a62aea0574135277f0c1e41a56,big spenders,sleeping,,
12409,da7cc2fe6c054854d2e2b7b031f1418f,sleeping,,sleeping,sleeping
12410,da7cdcc41bdb4e9bc8534766616cda1d,better sleeping,most frequent,sleeping,most frequent
12411,da83834a4856a1aa29ac5bb1f424e4c4,sleeping,,,sleeping
12412,da84f0c5acf782223b71bc705dbe52b7,better sleeping,sleeping,sleeping,big spenders
12413,da9025de0583ce2080fdead17a6f7e92,sleeping,sleeping,sleeping,sleeping
12414,da911b7eeda043be77865139783eb089,big spenders,most frequent,most frequent,sleeping
12415,da9bf483482c7bcd50c3f65c2c54fc34,big spenders,,,
12416,da9c1e1992900529bbb9c1c27a49d158,better sleeping,better sleeping,most frequent,better sleeping
12417,da9fb8a1b05cb9f65a6ee8a3231edb45,better sleeping,better sleeping,better sleeping,
12418,daa12e6e4404287671b7cc6796e7178d,sleeping,,,
12419,daa1731786dc9761bca4856271cede61,sleeping,sleeping,,sleeping
12420,daa6f8bec865c0e2c75dd821efc63d37,sleeping,big spenders,big spenders,
12421,daadb9ced2c1209260c040fb118d731e,sleeping,,,better sleeping
12422,daaf51ce456ff342b32b0cc03a5b062b,better sleeping,sleeping,better sleeping,most frequent
12423,dab95aa15b8ea38ca03bd7157e71ae1c,big spenders,big spenders,big spenders,big spenders
12424,dabcc870f0f2684a517e87491d48a5e6,better sleeping,sleeping,better sleeping,sleeping
12425,dabdcb5b932c22a70f632be37b2b1946,better sleeping,sleeping,sleeping,better sleeping
12426,dabe1ddeb33700fef4e34aa10bcd5fb8,sleeping,big spenders,sleeping,
12427,dabeaadec91b0f8fc9e454337f129163,sleeping,most frequent,better sleeping,better sleeping
12428,dad3b6249349abccb6fb43c647befb47,better sleeping,most frequent,most frequent,most frequent
12429,dad47dd0ca492d7055c721669d4e63c0,better sleeping,better sleeping,better sleeping,sleeping
12430,dad7790f678f3e3829e7d2be846efba4,better sleeping,,,
12431,dad815c99502589bb7cc4b60cf0081c9,better sleeping,better sleeping,sleeping,sleeping
12432,dad9df7150137caa51ad3377fd9b6726,big spenders,sleeping,better sleeping,sleeping
12433,dade115a84ade6a79e776f395aa28147,big spenders,sleeping,champions,big spenders
12434,dae9ddd9f098e40b919bde3042ef2998,sleeping,,,sleeping
12435,daeb64106710e10bdd6955dfa0d13738,sleeping,sleeping,sleeping,better sleeping
12436,dafa01ed0402cd01673e193c1a2be00b,sleeping,better sleeping,better sleeping,
12437,dafcdf41c96058c974cabbd77cb4cf49,sleeping,sleeping,sleeping,sleeping
12438,db05449d6ca2562076b681d745708b8f,sleeping,sleeping,sleeping,sleeping
12439,db0944e23e6943642b4e997d4ef5270b,sleeping,,,sleeping
12440,db10efc1a5dcde890201224955b1a304,better sleeping,sleeping,sleeping,big spenders
12441,db12060ebdb7e7df9a5c3582b18530c2,better sleeping,sleeping,better sleeping,sleeping
12442,db151f4f1cc6bbff0c49eafd0416f385,big spenders,big spenders,big spenders,big spenders
12443,db1640376d613706fc15241fe696f179,sleeping,,sleeping,better sleeping
12444,db1a08e8d71c2a37d482c180a934f6af,sleeping,,,
12445,db1f92faa3ba98fe1b5f0fb812bc4364,big spenders,big spenders,better sleeping,better sleeping
12446,db3259e415498982c134cb5603e7a8cb,sleeping,,,
12447,db33295eb11647c783b732ef6944e61d,sleeping,better sleeping,sleeping,sleeping
12448,db3f1d6fc22f01ceea75b8911ed9576e,big spenders,sleeping,,
12449,db3ff1706c249fe91aac0df01f7d5d7a,sleeping,sleeping,,
12450,db4426280144dd413045df0fd57974c6,most frequent,better sleeping,better sleeping,most frequent
12451,db45c8eb403f6b6f485c5c579c1b4b9a,sleeping,,sleeping,
12452,db480f2261b70274ff96fcc42cf44316,sleeping,,sleeping,
12453,db523e0cf48ead3c4a0827973a08fa73,sleeping,,,sleeping
12454,db57e9c386e1fb5120913e566ff63ea7,sleeping,better sleeping,sleeping,big spenders
12455,db5fe3a63c25e17b14c90d2e9b14f5c0,sleeping,,,
12456,db603a5960fec53de1547a8f40e53c32,big spenders,sleeping,,better sleeping
12457,db665b71af403a8dda19fd43d9b58522,sleeping,,sleeping,sleeping
12458,db6796741ac0e9025e50b0138f55010f,sleeping,better sleeping,,
12459,db6bd7f1fd53a0f280867ad7361080be,sleeping,sleeping,,
12460,db6c1d742a572404a787a2688d26b33e,sleeping,better sleeping,big spenders,sleeping
12461,db71aceb17f8e540cd4e92938c6c86bd,sleeping,sleeping,big spenders,big spenders
12462,db73a43c3ead9f27f2168e6e813175bb,sleeping,better sleeping,big spenders,sleeping
12463,db7428e93404f7ca99269120ddfd8097,sleeping,,sleeping,
12464,db7488c5f7455055b1d3a0bb5c7f5830,sleeping,,,
12465,db7603df59f4001497f1c8c75b0d18b9,better sleeping,sleeping,,sleeping
12466,db83360acbd2d01d8ed435db3b66564b,sleeping,sleeping,,sleeping
12467,db87a3a587b5a1211c5a83eb542faa34,big spenders,better sleeping,sleeping,
12468,db8a2250fc91a508c21d6ed95e13125b,sleeping,,,
12469,db90673f0f426a0d7a4fbbf96fecacdf,sleeping,sleeping,,
12470,db97cdda22a2f1ff39bac5bffac14034,most frequent,most frequent,most frequent,most frequent
12471,db9cfd241aa5bcf740898451e8ee0ac1,better sleeping,sleeping,better sleeping,sleeping
12472,dba1d6b74ab7550ed589938a93b4f13f,sleeping,big spenders,sleeping,
12473,dba358d8d9ab2f0b4d9e3d1f78520883,most frequent,most frequent,most frequent,most frequent
12474,dba6227b2fed76af04e9242efb0b158a,sleeping,better sleeping,sleeping,sleeping
12475,dba6a2fa749aa65147004f8c9dad561d,big spenders,sleeping,sleeping,better sleeping
12476,dbbc2a6a932f00b86c4e0b1259b3e18a,sleeping,better sleeping,sleeping,most frequent
12477,dbbc9ae1b50b40feb1cf4b75236cb52d,sleeping,sleeping,,sleeping
12478,dbbe669dfdaa43a2b78c4b026fd8497d,sleeping,,sleeping,big spenders
12479,dbc27f0d9996fdbc7b95aef992adbb81,sleeping,,sleeping,sleeping
12480,dbdad76bda5504eb3895bb52d895f0e5,champions,sleeping,sleeping,better sleeping
12481,dbddd916d35cf942dbfaebf6dd6a3148,sleeping,better sleeping,better sleeping,sleeping
