,client_id,name39,name40,name41,name42,name43,name44,name45,name46,name47,name48,name49,name50,name51,name52,name53,name54,name55,name56,name57,name58,name59,name60,name61,name62,name63
16938,4112530aa4a0091e8f82f7b6bc8e4d4b,,,,,,,sleeping,,,,,,,,,,,,,,,sleeping,,,
16939,415cae48e7bf5bf4c5f722902c5768bd,,,,,,,sleeping,sleeping,,,,,,,,,,,,,champions,,,,
16940,41b3a02bd161e026c88727f7e08aecfa,,,,,,,average,,,,,,,,,,,,,,,,,,
16941,42588ee33b477827817e3b5716e17a15,,,,,,,sleeping,,,,,,sleeping,,,,,sleeping,,,,,,,
16942,42666ebb5b27ff00f41e2cd2c4cc5a70,,,,,,,average,sleeping,,,sleeping,,,,,,,,,,,,,,
16943,4272498910aed5a514be3ff4bc1da1c0,,,,,,,sleeping,,,,,,,,sleeping,,,,,sleeping,,,,,
16944,42b62897256c20f639255e28803ed4c4,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
16945,43cbef0bc48e71295eb274fdcb8ed851,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
16946,4458aaeb91648dde6908dae81462fa77,,,,,,,average,,,,,,,,,,,,sleeping,,,,,,
16947,4476272fd948f295ded3b85dfda2a600,,,,,,,sleeping,,,,,,sleeping,sleeping,sleeping,,,,,,,,,,
16948,447b104719f03d1745a04658fbf4cb1b,,,,,,,average,,sleeping,sleeping,,sleeping,,sleeping,,champions,,,,,,,,sleeping,
16949,44cf8c4034b75af36f1beffd4330c841,,,,,,,loyal,,,,,,,,,,,,,,,sleeping,,,
16950,4500b5750b1ba51efc011c94e40f3425,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
16951,4504ed04b93f8337946c8a986c96d3a3,,,,,,,average,,,,,average,,,,,,,,sleeping,,,,,sleeping
16952,454372223d0825dc64548fbe372b14d6,,,,,,,average,sleeping,sleeping,,,sleeping,,,average,,,,sleeping,,,,,,sleeping
16953,454e528acc41523b1e189b1db67fb508,,,,,,,sleeping,,,,sleeping,,,,,,,,,,,,,,
16954,454f582b4b8a09425ba03f1d409084fa,,,,,,,champions,,,,,,,,,,,,,,,,,,
16955,455840e69d52316f7eb5c34aef035002,,,,,,,sleeping,,,,,,champions,,,,,,,,,,,,
16956,457596d443409d4afcc08cb1e05ca362,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
16957,45789034e7434e2829e3bf6e13385c1a,,,,,,,average,,,,,,,average,,,,,,,,,,,
16958,458be0982c99e9e5b3c85a1a7af22acc,,,,,,,sleeping,sleeping,,,,,,,,,,,,sleeping,,sleeping,,,
16959,45a03d184ddbf7fff34f6a584259dff6,,,,,,,sleeping,,sleeping,,,,,,,,,,,,,,,,
16960,45e9dd6d19a712fb028c4cfb4f5e81df,,,,,,,sleeping,,,,sleeping,,,sleeping,,sleeping,,,,,,,,,
16961,460f5b5c855ed0b4132369f8bde9c9d2,,,,,,,champions,,average,,,average,,,,,,,,,,,loyal,,
16962,4619f231eca2ad57514a423b698a6d46,,,,,,,loyal,,,,,,,sleeping,,,,,,,,,,average,
16963,4659e71380c857e243154cddae2823ae,,,,,,,average,,sleeping,,,,,,,,,,,,,,,sleeping,
16964,46830bccde7185af5bcae1a94192df92,,,,,,,average,,,,,,,,,,,,,,sleeping,sleeping,,,
16965,4684ed397af9df8961c9e9379b339032,,,,,,,sleeping,,,sleeping,,,,,,,,sleeping,sleeping,,,,,,
16966,46b9a071a1cd2c4148146abdfa0db8f5,,,,,,,sleeping,,,average,,sleeping,,,,,,,,,,,,,
16967,46d04d4ca50110fc12dd19c423138566,,,,,,,sleeping,,,,,,sleeping,,,,,champions,,,sleeping,average,,,
16968,47686400c538299b1ba291a5fe8dab54,,,,,,,sleeping,,,,average,,,,,,,,,,,,,loyal,
16969,47b348021630cedefe7b87f3f09bd2aa,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
16970,47bc74c698edb6f57da509ed9d36b81d,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
16971,47d582e16e5cc84bf246bb7eb6b7d690,,,,,,,sleeping,,,,,,,,,,,,sleeping,,,,,sleeping,
16972,47d9df521baeecdc60783296daadce88,,,,,,,loyal,,,,,loyal,,sleeping,,,,,,,,sleeping,,loyal,
16973,4807d8f5497b65a4f9d35a0a481fb69c,,,,,,,sleeping,,sleeping,,sleeping,,,,,,,,,,,,,,
16974,484307dfadd65b16a20db96e985291e7,,,,,,,sleeping,,,sleeping,sleeping,,,sleeping,,,,,,sleeping,,,,sleeping,
16975,4888d101d3bbe5ece8a7f50d96ab8bf1,,,,,,,sleeping,,,,,,,,,,sleeping,,loyal,,,,,,
16976,49c53413a5a3cbb4013ff0df4efcac72,,,,,,,average,,,loyal,sleeping,sleeping,loyal,,average,average,,,sleeping,,sleeping,average,sleeping,sleeping,average
16977,49f39b2f963fe1dfb06bb766b6735c34,,,,,,,average,,,,,,,sleeping,,,,,,sleeping,,sleeping,sleeping,,sleeping
16978,4a39b2ae4e980fcabe2016968f1dc9a3,,,,,,,sleeping,,,,,,average,,,,,,,,,,,,sleeping
16979,4a42f89502833c9417910d330e523097,,,,,,,sleeping,,loyal,sleeping,,loyal,sleeping,sleeping,loyal,champions,sleeping,,,sleeping,loyal,loyal,,,loyal
16980,4ab202177f8a28787cf26c65ce069385,,,,,,,sleeping,,,,,,,,sleeping,,,,sleeping,,,,,,
16981,4ab4f9e82b082419a81b0d845bfd4b2d,,,,,,,sleeping,,,,,,sleeping,,,,,,,,,,,,
16982,4ab9dd50aa106f0630a72fb74230f014,,,,,,,sleeping,,,sleeping,,,sleeping,,,,,,,,,,,,
16983,4abc7aadfe4d5ed61821f04515581756,,,,,,,sleeping,,sleeping,,,,,,sleeping,,,,,,,,,,sleeping
16984,4ad9159d471a294f080be68f00d4fa22,,,,,,,sleeping,,,,sleeping,,,,,,,,,,average,average,sleeping,,sleeping
16985,4b2b872b5785c8501539d2300e75e23b,,,,,,,loyal,,,sleeping,,,,,,,,,,,,,,,
16986,4b49746cbaf6c5759d13f4a7d6df66ce,,,,,,,sleeping,,,,,,,,,sleeping,,,,,sleeping,sleeping,average,average,sleeping
16987,4b4db57459718f563a88957fc8b08f04,,,,,,,sleeping,,sleeping,,,,,average,,,,,,,,,,,
16988,4bb3f626c2c657cae896cebc3ff7f497,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
16989,4c951c026c203e35e75a6878d947a319,,,,,,,sleeping,,champions,sleeping,,,sleeping,,sleeping,,,,,,,,,,
16990,4ccba4adf517fc1e498b684953639576,,,,,,,sleeping,,,,,,,,,,,sleeping,,,,,,,
16991,4d7e9747d5b50c5ef82f45f070845fbd,,,,,,,sleeping,,sleeping,,sleeping,sleeping,,,,loyal,,,,,,,,average,
16992,4da60355dfe1b4e6938892b47fc52b46,,,,,,,sleeping,,,loyal,sleeping,,sleeping,,,,,,,,,,,,
16993,4dcdc3175a88dc9e7c739ab791a0a3b1,,,,,,,sleeping,,,,,sleeping,,,,,sleeping,,,,loyal,sleeping,sleeping,sleeping,
16994,4df07efb255fc7a054cbd4072a37a7bd,,,,,,,loyal,,,,,,,,,,,,,,,,,,
16995,4e89a6e59339641bacddd23a360402ec,,,,,,,sleeping,,,,,,,,,,,,,,,,sleeping,sleeping,
16996,4ea12343fc5e3a388a47a331f0f5f064,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
16997,4eddc635d0d6d17b83603196b9906dab,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
16998,4f032b269bf92811cdb58098b81fb1f6,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
16999,4f0e21cd5708865fc8d8c1ae863ef86a,,,,,,,sleeping,,,,,,average,,,sleeping,,sleeping,,,,,,,
17000,4f616017e88861f7663260da5d9c14e5,,,,,,,sleeping,,,,,,,sleeping,,loyal,,,,,,,,,
17001,4f68948687743177693360b1bf2c2219,,,,,,,sleeping,,sleeping,,champions,,,,sleeping,,,,,,,,,,
17002,4f8f3fd34a68d40693167c101f6daba9,,,,,,,sleeping,,sleeping,sleeping,,,champions,,average,,,,loyal,,loyal,,sleeping,,sleeping
17003,4fb522054dc8fef0175a2c75f9fe15cf,,,,,,,sleeping,,,,,,,,,loyal,loyal,,,,average,sleeping,sleeping,sleeping,average
17004,4ffe1cf047af82117472bf3ca6a1c84c,,,,,,,average,,,sleeping,average,,champions,,average,loyal,,average,average,sleeping,sleeping,,,,champions
17005,50248b0f7d4de784721c99d84ccf5b07,,,,,,,loyal,,,,champions,sleeping,average,sleeping,,sleeping,,,,,,,sleeping,sleeping,
17006,5033c365cc2a59ca5a4ac8a4a2b61810,,,,,,,average,loyal,loyal,loyal,,,average,,,,loyal,,average,,,,,,
17007,507bfa88724ef52a89159f1a8933e2a9,,,,,,,sleeping,,,,,,sleeping,,,,,,,,,,,,
17008,50aebe7d0dbba005fab2fb02213e9d1b,,,,,,,sleeping,,,sleeping,,,,average,,,sleeping,,,,,,,,
17009,50c76636545b7540643dc3ba48a2129d,,,,,,,sleeping,,sleeping,sleeping,,,sleeping,,,,,,,,,,,,
17010,50fcb9a2b332265e348c90ed3443784a,,,,,,,sleeping,,,,,,sleeping,average,,,,,,,,,,,sleeping
17011,5111c8ca4a5da3a3d1063c3d7490a6ad,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17012,5129e4d529f8159f9472f62230cd5785,,,,,,,sleeping,sleeping,,,,sleeping,,,sleeping,sleeping,,sleeping,,,,,,,
17013,51300f430d07cae5e40eb40d5d278378,,,,,,,sleeping,loyal,,,loyal,sleeping,,,,,,,,,,,,,
17014,51c2b6fd91c4ae568816faaa98e29285,,,,,,,sleeping,,,,,,,,,,,,loyal,,,,,,sleeping
17015,51c34aebb6398c550f0535b3d2a1cbe4,,,,,,,sleeping,loyal,sleeping,average,champions,loyal,sleeping,sleeping,sleeping,champions,,,,,,,,loyal,
17016,51d79ad49c46e17dcc370c36fb650d30,,,,,,,average,,,,,sleeping,,,,,,,,,,,,sleeping,sleeping
17017,51f1bb14d9176b3039d4e3eab862e190,,,,,,,sleeping,,,,,,,loyal,,,,,,,,,,,
17018,51f44352e594877724cd5629b65a1269,,,,,,,champions,,,,,,,sleeping,,,,,,,,,,,
17019,520d73c193615922fe4b7c9f95b1b123,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17020,52205c87b63e589fc97b087f3a5f90bf,,,,,,,average,,sleeping,,,,sleeping,,,,,,,,sleeping,,,sleeping,
17021,5233dfcddccdfb0d959623578f72319d,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17022,525755f8309f3e8c2bb4d87ac595c937,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17023,528e669a1c1937d22a4a17c7c994aff4,,,,,,,sleeping,,,sleeping,sleeping,,,,loyal,loyal,,,sleeping,,sleeping,sleeping,average,,
17024,532dbe33fcb554d863833ba676e60f42,,,,,,,sleeping,sleeping,,,,,,,,,sleeping,,,,sleeping,,,,
17025,533e5aefe16ff53e4165013245e85647,,,,,,,sleeping,,,,,,sleeping,,,,sleeping,,,,,,,,
17026,5345c9ff651d1a127cc285753290af8f,,,,,,,sleeping,,sleeping,,,,,sleeping,,,,,,,,,,,
17027,5394c027a69c4ca93691496dd5cd70a0,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17028,539f15a55609e778db6a9f847d7a487d,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17029,53ae1268445f38f4f22a7e2d5552a4b7,,,,,,,sleeping,,,,,average,,sleeping,sleeping,,,,,,,,,average,
17030,53aec62bf4b6e2d972274c0c8b4d522b,,,,,,,sleeping,,,,,sleeping,,,,sleeping,sleeping,,,,,,,,
17031,53ee5cbe1f941335272faa901eaf3b9e,,,,,,,sleeping,,,,,,,,sleeping,,,,,,,,,,
17032,53f6bd2141109059c3b28765151f996e,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17033,548b230184a585d1aab6585540323a73,,,,,,,average,,sleeping,sleeping,,,,,,,,,,,,,,,
17034,54abdab458c74043e85e85a739fc9942,,,,,,,champions,average,,sleeping,sleeping,average,,sleeping,,average,,average,,average,average,average,sleeping,,sleeping
17035,54b1debec69af05fb916c1d98eaad956,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17036,54ccab00af6e55308258ebe18c77a2ed,,,,,,,sleeping,,,,,,,,,,,,,,,,sleeping,,sleeping
17037,54ff6160507f36c703ea5a3b91593031,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17038,55282208dd761de6c006e8b2ca15bf67,,,,,,,sleeping,,,,sleeping,,sleeping,average,,,,,,,,,,,
17039,552e5197d6cbf7108578dd5f1e072b25,,,,,,,sleeping,,,,,,champions,,,,,,,,,,,,
17040,559c76004f598e2dab3aaac4cf734675,,,,,,,sleeping,,,,,sleeping,,,,,,,,,,,,,
17041,55d3ba177b9669cb9c7b262702b39318,,,,,,,sleeping,,,,,,,,,,,,,,sleeping,,,,
17042,569111d6552a0368da2e49cc5c7f2818,,,,,,,sleeping,,,,sleeping,sleeping,,,,,,,,,,,,sleeping,
17043,56a05cfc96f256a3d63ecf5aeb64bef8,,,,,,,sleeping,,sleeping,,,loyal,champions,sleeping,,,,,,sleeping,,,,,
17044,56a5b720d1535cd0d75153f020dc99e7,,,,,,,loyal,,champions,,,,,,,,,,average,,,,average,,sleeping
17045,570db35f6b8d8b6d8ac7f463f9dac1fb,,,,,,,sleeping,,,,,,,,,,,,,,,sleeping,,,
17046,5736eab0318af987221c5a1138d471b4,,,,,,,sleeping,,,,,,sleeping,,,,,,,,,,,,
17047,575e5c1e6b3ffdefd1a81f46c7918677,,,,,,,sleeping,,,,,loyal,,,,,,,sleeping,,,,,loyal,
17048,57d5c1240dc0cb11432878b19675a909,,,,,,,sleeping,,,,,sleeping,,sleeping,sleeping,sleeping,,,,,,,,sleeping,
17049,57f3df3400c7f765562109f7a13e6c77,,,,,,,average,,,,loyal,,,,,,,,sleeping,,,,,sleeping,sleeping
17050,57ff806d2c872dd2cfa66e7fb45c0cbc,,,,,,,loyal,,,,,,,,,,,,,,,,,,
17051,5834ca6ce4d75721f3e48f48d90b92e6,,,,,,,sleeping,,,,,,,,sleeping,,champions,sleeping,,sleeping,average,,,,sleeping
17052,584ab52dfb49edaeabb2895128b2c9ce,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17053,587c34c2fa5ada220ab7d7b10fb785f5,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17054,59465280632ba813f037143672aa976f,,,,,,,average,,sleeping,,,,,sleeping,,,,,,,,,,,
17055,5946e4b5e354b35bc6e176da2ce25ff8,,,,,,,sleeping,,,,,,,sleeping,,,,,,,,,,,
17056,5952f9c25b9c00f81674ebfb7e42e530,,,,,,,champions,,loyal,,,,,,,,,,,,,,,,
17057,59c59ea62ed99063c21bf63279a53ef7,,,,,,,sleeping,,,sleeping,,sleeping,,,,,sleeping,,,average,,,,,
17058,5a49c253e4b165e0147b01a67f0355ab,,,,,,,sleeping,,,sleeping,,,,,sleeping,,,,,,,,,,sleeping
17059,5a8e943c2b81a61a72b0be7deb49bac6,,,,,,,sleeping,,,,,,,,,,,,sleeping,sleeping,sleeping,,,,
17060,5a9ae26b722682e288c57a14d2d35f3d,,,,,,,average,,,,sleeping,average,,,,,,sleeping,,,,,,,
17061,5abc57f9783e95ee72a810d2f675798b,,,,,,,sleeping,,,,,average,,,,,,,,,sleeping,,,,
17062,5b071460733f1c1071feaf0562241935,,,,,,,sleeping,average,,,,,sleeping,loyal,,,,,,,,,,sleeping,
17063,5b3749488c0daa684ffc700cbe229c8b,,,,,,,loyal,,,,,,sleeping,,,,,,,,,,,,
17064,5b657e6271db0a92ef13eaed81a1f2aa,,,,,,,sleeping,,loyal,,,,,sleeping,,,,,,,,,,,
17065,5b88b316000ffd466fc1115add32be9b,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17066,5b88c95fb65862f9eea4c9d654ef0f19,,,,,,,sleeping,,,,,,sleeping,,,,,,,,loyal,,,,
17067,5bca5daab96b2872595fd0458c810dc7,,,,,,,sleeping,,,,sleeping,,,average,,loyal,,,,,,,average,,
17068,5beaf052b7747663dbab4cd266a8b895,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17069,5c6297d9031bd1bab10beec38768ce4c,,,,,,,average,,,,,average,sleeping,sleeping,sleeping,,average,,,,,sleeping,sleeping,,sleeping
17070,5c73e0b64dd87107011bce5cfef91086,,,,,,,sleeping,,sleeping,sleeping,,,,,,,,,,sleeping,,,,,
17071,5c9a371cf074bbcdd2c4f6582dcfd2db,,,,,,,sleeping,,,,,,,sleeping,,,,average,,,,,,average,
17072,5caf81bea2b848fd826eab3f9ca9ce96,,,,,,,sleeping,sleeping,,,,,,,,,,,,,,sleeping,,,
17073,5d0beb1a1bd22011528d858f0eb45fb9,,,,,,,average,,,,sleeping,,sleeping,,,,,,,,sleeping,,,sleeping,
17074,5d4478cc066d884c199967cef042ae0c,,,,,,,sleeping,,,,,,,sleeping,,,,,,,,,,,
17075,5d8a4335106bc7d56dc198de3320c527,,,,,,,average,,sleeping,,,sleeping,,,,sleeping,sleeping,,,,,,,,
17076,5dcedeca08c73cde57858fe48325e48a,,,,,,,sleeping,,,,,sleeping,,,,,,,,,,,,,
17077,5e76db538cab92c0a1c48f3c392a0fe9,,,,,,,sleeping,,,,,average,,,,,,,,,sleeping,sleeping,,sleeping,average
17078,5ed50c693e03e5cf292091c56b141734,,,,,,,average,,,,,,,,,sleeping,,,,,,,,sleeping,
17079,5f4fd93f6bed727a7079b8ba2c0ca48c,,,,,,,sleeping,,,,champions,,,,,,,,,,,,,,
17080,5f67e0713d7f22c2a0c55d952301b6db,,,,,,,sleeping,,,,,,champions,loyal,,,,,,,,sleeping,,,loyal
17081,5f86d83611b15a5b644bf68fd30531bf,,,,,,,sleeping,sleeping,,,,,,sleeping,,sleeping,sleeping,sleeping,,,,sleeping,,,
17082,60279b975b2526abfdc0361d617c59fb,,,,,,,sleeping,,,,,,,,,,,,,,,average,,,
17083,605ba061a201db4f3fd9ab45e5c11ab1,,,,,,,average,,,,,,,,,,,,,,,,,,
17084,609050dfafe37d5514dcdb0266274501,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17085,60bf7fb5ae1e4e5b0ac599dd3705e4c6,,,,,,,sleeping,,,sleeping,,,average,,,,,,,,,,,,
17086,610e06da5722c711a7aaaf0336a91cae,,,,,,,sleeping,,,,,average,,,,,,,,,average,,,,sleeping
17087,6123f0981628d59112fa62b471a3b28f,,,,,,,sleeping,,average,,,,average,,sleeping,,,,sleeping,sleeping,sleeping,,,,average
17088,614bc25bae83280839fbf97496c91527,,,,,,,sleeping,,sleeping,,sleeping,,champions,sleeping,average,,sleeping,loyal,,loyal,,sleeping,,loyal,loyal
17089,61695a0f1ca130a64023e65e19e868be,,,,,,,sleeping,,,,,,average,,,,,,,,,,,,
17090,61a1396aaa9f46f1e540356bd6925035,,,,,,,sleeping,,sleeping,,,sleeping,,,,,,,,,,,,,
17091,61b5fe4609a7af4138cc9aa967bed106,,,,,,,sleeping,sleeping,,,sleeping,,,,sleeping,sleeping,,sleeping,,,,,,,
17092,61ef0bd788054a447400be06e56cb778,,,,,,,sleeping,,,,,average,,,sleeping,,,,,,,,,,
17093,62164c04a4dad619f173f230f207129a,,,,,,,sleeping,,,,,loyal,,,loyal,,,,,,,,,sleeping,average
17094,622a700e255fd7f1648432c0846df97a,,,,,,,sleeping,,,,sleeping,,,sleeping,,,,,,,,,,,
17095,62341ad971cedfdea5cbadc26f20655f,,,,,,,loyal,loyal,,,,,,sleeping,,,,,,,,,,,
17096,62705c71ded0be4fc94db3092435868e,,,,,,,sleeping,sleeping,average,,,,,sleeping,,,,,,,sleeping,average,sleeping,,sleeping
17097,6295817a4da43e55dd2458fec54ce2df,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17098,629d6895bda0f0102756230cc7f78c78,,,,,,,sleeping,,,,,,,,,,,sleeping,,,,,,,
17099,62aff8671f77bbf1a51b592740e7f0b6,,,,,,,sleeping,,,,sleeping,,,,,,,,,,,,,,
17100,637af5fb104bdc3a215e17b184a6dac4,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17101,63d9ec48386b48c3519cce86346b5d00,,,,,,,sleeping,,,,,,sleeping,,,,sleeping,sleeping,,,,average,sleeping,,
17102,65027f9c986c16859a414962ebaf6e40,,,,,,,average,,,,,,,sleeping,,,,,,average,,sleeping,sleeping,average,
17103,650a21ba5029d12fc3e9c509c01b676a,,,,,,,sleeping,,sleeping,sleeping,,,,,,sleeping,,,sleeping,,,,,,
17104,656471a37ee3fab5c18ac882296ac7be,,,,,,,loyal,,,,,,,,,,,,,,,,,,
17105,657189120df407242b90725adf8d267f,,,,,,,average,,,,sleeping,,sleeping,,,,,,,,,,sleeping,,
17106,65757bb73b4b5be6449c6ee7364ebebf,,,,,,,sleeping,,,,,,,,,,,,,,sleeping,,,,
17107,657a890387a286412b351e7cf377c2dd,,,,,,,sleeping,,,average,,sleeping,,,,,,,sleeping,,,,sleeping,,
17108,66149668f95d16e2f00c2c9384ffd656,,,,,,,loyal,,sleeping,,,,average,average,,,,,sleeping,sleeping,,,,,
17109,6637afb5e9caef558683ec798933018c,,,,,,,sleeping,average,average,average,,sleeping,,sleeping,champions,average,,sleeping,average,,average,sleeping,,average,
17110,66700b0baaf58b85d8c990929fb3984a,,,,,,,sleeping,,,,,,average,sleeping,,,,sleeping,sleeping,,sleeping,,,,
17111,66761d1f98f235b0ba829d3cf7426072,,,,,,,sleeping,,,,,,,,,,,sleeping,,,,,,,
17112,6792f565308a0835bb1efdc286867aa2,,,,,,,sleeping,,,,sleeping,,,loyal,,,,,,,,,,,average
17113,67c6cd9360ff5b8d79f1814539a260de,,,,,,,sleeping,sleeping,average,sleeping,average,sleeping,sleeping,sleeping,,,sleeping,,sleeping,sleeping,,sleeping,,sleeping,
17114,67f5afb48ee0008be8aabed05fa06765,,,,,,,sleeping,,,,,,sleeping,,,sleeping,sleeping,,,,,,sleeping,,sleeping
17115,6823590b90fdf687ec5662b8d312e90f,,,,,,,sleeping,,,,,sleeping,,average,,,sleeping,sleeping,,average,,,sleeping,,
17116,6839b3825c34cb3917b9021e944b0ccb,,,,,,,sleeping,,,,sleeping,,sleeping,,champions,sleeping,sleeping,,,,,sleeping,,sleeping,
17117,687a950dc73437504c830e5100d356ce,,,,,,,loyal,,,,,,,,,,,,,,,,,sleeping,
17118,68ce8c9a59ffcfb32f622e2b796b057f,,,,,,,sleeping,,,,sleeping,,,,,,,,,,,,,,
17119,68e1e45043ff51e953eb96427b9bbdcb,,,,,,,sleeping,,,,,,,,,,,,,sleeping,sleeping,,,,sleeping
17120,68ed5faba37a953ccab9ab26b7134e92,,,,,,,loyal,,,,,,,,,,,,,,,,,sleeping,sleeping
17121,691992f2115245eb99d81b640e020e7e,,,,,,,champions,,,,,sleeping,,sleeping,sleeping,sleeping,,,sleeping,,,,,sleeping,
17122,69216f8c3a3650c9fc577b7281100846,,,,,,,loyal,loyal,sleeping,,,,,,,,,,,,,,,,
17123,69ac1e5a21701bbfbb4e13fea2dc8310,,,,,,,loyal,,,,,,,,,,loyal,loyal,,,,,sleeping,,
17124,69d06c2c77266c7555583a86db954f3f,,,,,,,sleeping,,,,sleeping,,,,average,,,,,,,,,,
17125,69dd88107d380c24049b223e226f8ec4,,,,,,,champions,champions,,average,,,sleeping,,,,,,,,,,,,
17126,69e030a552173f45c78c55d64eb95269,,,,,,,sleeping,,,,,sleeping,,,sleeping,,,,,,sleeping,,sleeping,,sleeping
17127,69f459a75cea9b81f31fd6d1adccbbee,,,,,,,sleeping,,,,,,sleeping,,,,,,,,,,,sleeping,
17128,6a6ae579666efc75f48e35eaaef31e1d,,,,,,,sleeping,sleeping,,,,,,,sleeping,,,,,,,,,,
17129,6abba2e01127f6140c754cc2c1843369,,,,,,,sleeping,,sleeping,,sleeping,,,,,,,sleeping,,,,,sleeping,,
17130,6addff096ea1624250f6ef4094e8c258,,,,,,,sleeping,,,,,,,,average,sleeping,,sleeping,,,,,,,sleeping
17131,6aea341fed7f822182cce4ea3368d8e2,,,,,,,sleeping,,,,,,,,,,sleeping,sleeping,,,,,,,
17132,6b49235948fc92f5634ea0a5ec85b85d,,,,,,,average,,,,,average,,,,,sleeping,,,,,sleeping,,average,sleeping
17133,6b73b8fac92c4e8ddd93801c8b7942a0,,,,,,,sleeping,sleeping,sleeping,,sleeping,sleeping,,sleeping,sleeping,average,sleeping,sleeping,sleeping,,champions,,average,,average
17134,6b8de65452a4b99e06e2a9b1ac7f09e2,,,,,,,champions,,,,,,sleeping,average,,,,,,sleeping,,sleeping,average,,sleeping
17135,6ba09c0d0631f03533d26be9429e6521,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17136,6baaaeda9ea8de43e5ffa493a9e3e33d,,,,,,,loyal,sleeping,,,average,sleeping,,,,,,,,,,,,,
17137,6bc04ffc46e8456dfacaa7dae52232de,,,,,,,sleeping,,,sleeping,,,,sleeping,sleeping,,,,loyal,,,,,,
17138,6bf23f7a1859400515f2f6e1115c6626,,,,,,,sleeping,,,,,,,,sleeping,,,,,,,,,,
17139,6bfbd2ee3aed8b7c6e48ddebfcc0ed8b,,,,,,,sleeping,,,,,sleeping,,,,,,,,,,,,,
17140,6c02fb53e83736948133a56242173d4e,,,,,,,sleeping,,,,,,,,,,,,,sleeping,sleeping,sleeping,,sleeping,
17141,6c27606955d95cce0e1f87ba6f14a00d,,,,,,,loyal,,,,,,,sleeping,,,,,,,,,,sleeping,
17142,6d8693b8e1d9617f07c1b4620a4151b2,,,,,,,sleeping,,,,,sleeping,,,,,sleeping,,,,,,,,
17143,6d8bc2bb53f4fec5932778f00e683d1a,,,,,,,sleeping,sleeping,,,,,,,,,,average,,sleeping,,,sleeping,,
17144,6d9c4b04d7a935512c84ec49679def27,,,,,,,average,,,,,,,,,,,,,,,,,,sleeping
17145,6dca2fdddc73a3053ba8f4e21603cf1f,,,,,,,loyal,,,,,,,,,,,,,,,,,,
17146,6ddd8ad0f159f9690d5b0591aea99e24,,,,,,,average,,,,,,,,,,,,,,,,,,
17147,6de4fe4fbd384002a25757cb11f5391a,,,,,,,sleeping,sleeping,,,,,,sleeping,,sleeping,,,,,average,,average,,sleeping
17148,6df03511345dd34420f17c644bc77ce8,,,,,,,sleeping,average,,,,,,,,,,,,,,,,,
17149,6e47f0696c2cc1a19fc3fd5c9945ea3e,,,,,,,sleeping,,,sleeping,,sleeping,,,,,,,,,,,,,
17150,6e808fe62186c62bcfa625d8bc32bbe6,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17151,6ec681729e778fbf283974dee5ff19d8,,,,,,,sleeping,,,,,,,,,,,,,,,,,,
17152,6ef69a3464bf492e5633fde7993b03b7,,,,,,,loyal,,,,,,,,,,,,,,,,,,
17153,6f09d2e25aed96e8b295a3e4038bb910,,,,,,,average,,average,average,sleeping,,,sleeping,sleeping,,,,,,sleeping,,,,
17154,6f2643e5b93030af27dac970b1d19ac8,,,,,,,loyal,,,,,,,,,,,,,,,,,,
17155,6f36b5c762b81f427e75915b88c0e795,,,,,,,average,,,,,average,,sleeping,,sleeping,,,champions,,,,,,
17156,70486cd32339f95e5e3f750d8bb85bd4,,,,,,,sleeping,sleeping,,,,loyal,sleeping,sleeping,sleeping,,loyal,,sleeping,loyal,sleeping,,sleeping,sleeping,
17157,7080247c7ee98e1640a69a631e6a382f,,,,,,,sleeping,,sleeping,sleeping,,sleeping,,,sleeping,,,,,,,,,,
17158,718cf38972098c4bb5099adee7d5c1b1,,,,,,,loyal,,,,,,,,,,,,,,,,,,
