,index,client_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore,recency_score,frequency_score,monetary_score,rfm_score,segment_name
18349,2914,1d95941b6a547d4dbe77eaa18c06ee09,7,1,74.99,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18350,2951,1df275369bd92bd636d06ae2e80330d2,4,2,101.59,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18351,2956,1df670517d5e4404dcccbbd456a50b68,3,1,28.99,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18352,2984,1e584f44671d6b0cc5ef7790b27ab8d3,5,1,105.0,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18353,2998,1e6d76e09a697f016a9441c82a2d2ec8,9,1,199.99,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18354,3055,1f151f2db1c53964c11ab85930063f82,9,1,71.83,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18355,3095,1f74bec110aa0271f982e3fafb67f675,1,1,50.59,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18356,3106,1f9641a887fd8538a70a17a940c89d5a,1,2,91.36,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18357,3124,1fc806ffc0acc24c7ca7ffa349890ca7,5,1,24.49,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18358,3170,203f45e1b1c7cccd89bc660b4029b6c8,5,2,191.06,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18359,3219,20b3048d591720399caeaf308df93d4a,1,2,140.98,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18360,3223,20beee098054b8552b90a08c3ccb0e33,6,1,163.98,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18361,3251,21041702d0dd58633e2155c0bcfc94f0,8,1,54.99,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18362,3296,2177bf1c6e8c5861f1c4e931ef83b253,9,1,99.99,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18363,3351,22195e8e5923911e0885b4e5c15cd5fc,8,1,94.19,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18364,3370,2236e5d8d436e45336a13d79dcea2c7d,8,2,104.74,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18365,3408,228778c930321f5d0136780cb7402c75,8,1,80.97,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18366,3409,228853ac8a97ca8919786230f0ecf61c,7,2,122.98,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18367,3410,2288cf380b243ba50e4650f81a4d32dd,1,2,120.08,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18368,3416,22980a9fb9ba4db74268e814a7fff37d,8,2,209.58,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18369,3422,22ad1f70e588190d6e492d77d588f41d,4,1,73.98,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18370,3553,240408b7f1a4c15f30b1cdb99a2ac26c,7,1,51.92,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18371,3598,248f19d8fcc10404ac44dec19db806e9,2,2,197.97,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18372,3603,2496c70aaed47326fb661ba5b0295273,3,2,92.42,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18373,3666,253608009ef3320574b180ea66284e9c,4,2,42.98,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18374,3680,2559a38a6239c102cc88e1cfcb0157f2,1,1,224.99,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18375,3707,25cfb33c0666c5b513bca5e57e7720ba,9,2,177.66,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18376,3744,263945b3c7a0394a5707af7a2b484573,4,1,24.49,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18377,3759,2652a9126b52a3049d7ae9e834eed928,1,2,160.57999999999996,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18378,3760,265d6f01a51042ec5a0dc2c80f678860,9,1,132.58,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18379,3803,26c08449c51a7d4bb76684f0620770b1,1,1,14.61,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18380,3820,26ed08c645e84e4688838f9989e7f2ed,7,1,34.69,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18381,3847,273fad03de93ce32dfa01a26cd1e0626,3,1,69.99,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18382,3898,27ae353a272b3f576e1719c64eeb8134,8,1,220.0,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18383,3917,27d177b66ea2f2816bb2ac9a4f2109fa,4,2,111.78,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18384,3951,282a5caab199acc508067ef52a9a261e,8,1,31.51,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18385,3973,28566ddcbe4ae98629cfdfa30c192ce1,6,1,98.83,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18386,4012,28ac39bbb4ed7921c0886a3f607f3d55,7,1,99.99,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18387,4055,29502771e4c6b0db734e103f33daf5eb,2,1,219.33,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18388,4060,295e803b71eed977e9f84180c8bb7dd1,7,1,46.99,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18389,4074,2985b7de5865b0dd1a9bdc17a59a0b3c,2,2,161.14,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18390,4086,29b084129139532c6701e7b56e1ab049,3,2,91.58,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18391,4090,29b813381a6538442dde0d0a286a8c56,8,2,203.34,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18392,4109,29e4672c02ebc7da0c43b4a15fffec29,2,2,131.14,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18393,4165,2a90e0423d0156058268e27b7abd7406,7,2,68.72,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18394,4170,2aa76f2df05322ee6e8eb9ade9d04dab,3,1,3.49,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18395,4172,2aabb8a06ace3c1e8d13225fcf4a9a42,9,1,48.49,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18396,4192,2af0a74b5cd527c254cf615b9ed84a45,9,2,103.48,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18397,4197,2b00a4cc5236597b549417f2920404be,7,2,131.97,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18398,4215,2b2799f51f2164f7991c5d9b159619f1,2,2,117.86,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18399,4236,2b568b54f9cb95ada5966fc3ad2382a7,1,2,77.98,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18400,4252,2b82f4d856a7bd232732dd7e900b8e19,7,2,78.28999999999998,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18401,4261,2b9141135da4fcbbc0fcc4297af906f0,1,1,63.0,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18402,4272,2bc633b01f558047cd6b660eefdf3ffe,7,1,19.9,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18403,4292,2bec7a13e80a47a20f3e5d430c37b8b0,5,1,64.99,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18404,4329,2c50779b9278a5e685acc7fc7f8a22d2,6,2,173.16,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18405,4347,2c6f86a88d0982d5c4a28798e340da96,1,1,78.99,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18406,4361,2c8edb1d44089b9cb317ce2533ea02f3,5,2,155.48,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18407,4367,2ca07fad7375e4453df9e8ff9dbaab97,3,2,152.97,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18408,4423,2d44e40a1cd904ae33390759ff325caa,1,2,55.98,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18409,4427,2d48d3e6f402579e3bcf2335d927bc23,3,1,114.28,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18410,4450,2d884cb5e2ff86828b5d6b6697b11197,8,1,39.0,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18411,4476,2dca23fd13ce7e9e5ae80014952ee477,2,2,124.98,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18412,4515,2e2e7875098f5bacc15aec1d1060d06a,3,2,179.98,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18413,4527,2e5280f1d3a6e5a90aff10f671a27fb8,3,2,155.76,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18414,4589,2ed75fd86d1309274a6b3882caca9c92,4,2,159.49,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18415,4604,2f001fbf9e00249a1fc6213e650c6997,8,1,204.04,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18416,4625,2f39f0a296224d6aba507d4764ca5c40,8,2,146.98,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18417,4637,2f57aad8c0c7cf8174041f868fc6ef9d,2,1,100.99,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18418,4646,2f7345d65e4c05942b6737c48100bef2,4,1,49.99,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18419,4651,2f909a5144feae33b71d3f54af3a1a33,8,1,38.01,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18420,4675,2fc094fbc72a06180f746a859b0a74d9,3,2,132.97,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18421,4679,2fcfcc79f68f20a3f12106ae9e77b31f,4,1,147.26,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18422,4689,2fed7e8ae5ad87cf94428373e2632132,2,1,52.39,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18423,4690,2fedd000a10a3d5e5a53e15a21d62c2a,3,1,77.49,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18424,4885,31f78e785064ccdff96322839838381c,3,2,222.28,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18425,4889,31febca471c43c89e947ddcea20b0b74,9,2,149.99,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18426,4910,322e9c634bf5827f646718f3ede8447b,1,1,35.81,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18427,4932,3271a94c670812340e1fb7e67146bbc7,2,1,78.3,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18428,4958,32abf364946ac1a1b1b62ab7dcf6c947,2,1,33.2,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18429,5028,335e77f3a9e2e2ab7afdf656e7c03f30,5,1,57.99,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18430,5068,33c90917bfabd7ed8fd336f965fb8be7,4,1,84.99,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18431,5104,34273ea1f1e309140e5a9ec0a60b4f84,2,1,40.43,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18432,5125,34519e9e8bace8a8ef8d1bd5d02fe164,7,2,148.97,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18433,5138,3473499bd3a26c5ede4de44fe5a96b77,1,1,139.0,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18434,5160,34a637f3d28c8fb5d7dd1c46605e67f8,8,1,27.49,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18435,5178,34d1271c7cf2b7929758e23d0144627b,5,1,215.0,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18436,5240,35614f9689de468a99dac2f36ef23b7a,8,2,183.68,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18437,5248,3577485ef75906c4b6171814fd550e93,7,2,107.78,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18438,5269,35b4ba3ba17df48f83cd76b97a0cffeb,8,2,209.38,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18439,5291,35f5b534e665a324a547d88786fb1a5a,8,2,41.87000000000001,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18440,5414,37625975e527db99d146a255a8f018ca,4,1,99.98,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18441,5453,37aa7dbab08b68d5d4a3e7d90390f527,9,1,159.99,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18442,5493,3801ab90afb68e33f47bbbf0bbb16aa4,5,1,45.99,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18443,5497,38097c3ec52eeaf62db37e2a1b2df853,3,1,26.66,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18444,5553,388aa7634f791d74ffb12d1672552de7,2,1,152.87,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18445,5559,389952c8186aeb733a762285f5e2cefd,8,1,53.39,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18446,5575,38c65d337fd54556dc67c6a76b8d0027,5,1,13.37,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18447,5591,38f0272367d15879054731f220e2d491,8,2,128.71,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18448,5667,39a3f9a3667763be9f7e23189a3b36e0,8,1,71.96,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18449,5672,39c1c7e98bd3352e5cb385fab98b037f,4,1,23.09,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18450,5689,39e5f3f6529945dec75ac35607285f0b,8,1,46.17,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18451,5696,39f4090cd164d1ffe0fc5e4a2bc6b300,8,2,69.0,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18452,5787,3ad444504e6cd1b21f53b98acd64d52e,8,2,122.97,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18453,5801,3af60860a5f19663979a4235ade41879,9,1,19.99,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18454,5840,3b4c1b3f2c59a3d724cda57d23065fa7,1,2,56.48,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18455,5903,3bd84752c7d2003d4b768f5e9778f0e1,4,2,132.81,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18456,5919,3c18ffacc1352402746c0c16e32b6aad,4,2,124.16,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18457,5933,3c51ace1a88d6d25aa4a9b77ec9db65c,5,1,99.99,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18458,5942,3c6aad2b0772089431e4ef47ef8bb49c,8,2,191.67,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18459,5957,3c96126cb0f6b9144452a87e86d992e3,2,2,90.9,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18460,5962,3ca11b3a3c31184214d8b5eb0a6413b8,4,2,125.45,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18461,5977,3cbff541a03e8ecc5ed0c690fcc2395a,6,1,35.69,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18462,5989,3cef56705aba4db13344351bad9c5055,8,1,56.99,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18463,6013,3d30ddf2892a783030e984bfcee9f921,6,2,227.97,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18464,6036,3d696bfd583206398dfcb35a59b8f36a,1,2,74.39999999999998,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18465,6049,3d8a12c818af5d28a6de41da397cfae9,3,1,124.19,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18466,6061,3da21272d94e316e945deb6ceb2de9e2,9,2,180.98,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18467,6085,3df728a9aab659adbf8223ae0960e554,9,1,109.98,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18468,6096,3e14c2cc307a0792676c466125a3030b,5,1,63.06,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18469,6135,3e7708e3fd0fd672a99769120550e48b,9,2,191.37,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18470,6139,3e88786bf4bb405e04abc2bcb9c6632a,4,2,96.41,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18471,6143,3e8fabcb63d28df690571c435760be6d,1,1,167.82,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18472,6156,3eaafc2e7d864aba44f949f80e038f7c,6,2,82.99,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18473,6158,3eac83de9d52e6702d82e27d35eff415,1,2,72.22,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18474,6193,3f18c37185bc4c4958374ae0a74a3678,2,1,103.66,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18475,6208,3f404225aee39fde9979bb8b42a73558,9,2,189.36,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18476,6261,3fe782a81621d36f0a1a8e4a64902666,9,1,41.69,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18477,6284,401283277fbb4bf4dc54fab0bb3e015f,5,1,86.69,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18478,6286,40138dc07d93bdeb18f3d02e8ed5a2ce,4,2,197.48,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18479,6304,40358a7ef3b577ef62c96d7ab06e87cc,3,2,202.03,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18480,6335,4088a45d2edf2687d23fd8d43e973d51,5,2,174.59,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18481,6340,408f98c8fd5e45b305d942b36df6c344,1,1,42.99,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18482,6341,4091cb8d46adc9cea6a8eaf428ad6f2e,4,2,56.98,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18483,6374,40fb0589d3d2381adabba0209fe29261,6,1,200.0,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18484,6411,416941df15b03f331b15466cc9973873,9,2,115.45,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18485,6448,41cf1b9c72ae019c02c3fe3dad8f53d4,2,1,25.62,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18486,6452,41d54b6503ceb2d604442a426051eede,4,1,120.0,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18487,6486,424bb696cd54186b1a34f577f13edb00,8,1,117.73,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18488,6500,426b776f1875173358d6df34920b186c,8,2,143.97,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18489,6510,428533ada6cc1c2efd5febf680e912a6,9,2,114.41,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18490,6584,436bcbab1d9b364dbf9e19226294e700,2,2,115.55,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18491,6590,438030642e2e9a3935470661dbf45891,1,1,58.18,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18492,6610,43b2e77741eeca57482fe0f5d0d5d9fa,9,1,49.89,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18493,6620,43cb330ae4054fb166d4195ddccecace,8,1,81.86,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18494,6655,441a384abcdd299636830ff977028277,9,2,74.48,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18495,6676,445570a57bbaf17bdd4f7966ba8662c7,4,2,84.97999999999998,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18496,6698,44810d15801d3c578d25e95d6471cb3a,6,1,21.99,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18497,6699,4483fdf3706103b9c00e69251a5ab669,4,2,119.91,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18498,6704,4496fc27399bf9223bd43c4b5693264b,6,1,72.56,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18499,6716,44c046afc27a85115f9aca20fa569d8a,7,1,43.79,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18500,6725,44cf8c4034b75af36f1beffd4330c841,3,2,63.28,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18501,6732,44df26ee705bf97334c6a2642c47293a,4,1,62.98,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18502,6765,452dfe2d8ae66e3d3504af5a4d57b5f0,4,1,6.79,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18503,6808,4581960e124c3a01c65ba49d6c3f57a0,7,2,185.82,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18504,6883,463186c5f45e1bc18d8e80ab04e7e97a,9,1,55.77,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18505,6890,464f91f317a4d974852d68817e40f62c,3,1,3.47,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18506,6891,4650ba946f5a88b516260b75daec7c6c,6,2,66.33,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18507,6904,467c77d2532a8228e498beb25248db5a,9,2,132.72,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18508,6959,46fa5bf3c3d5d625174ec7adec5e9fe6,4,2,162.98000000000005,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18509,6975,471edd25e5e03fd5efcac1ed287712e0,4,1,13.09,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18510,6989,4748c7582222866f1b1dada41945006a,7,1,89.2,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18511,6995,475c4f0f8a9a4091948a78f878cd0e7c,4,1,67.99,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18512,6997,475d65991de0e1ef8d4d4aa27d8972ee,7,1,42.99,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18513,7012,4779122396936b163aa8aba1dd9fadda,5,1,219.98,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18514,7019,478dd148412f35cd82839abcd8eb5fa5,4,1,63.98,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18515,7026,47a167090c694da4eebfaa31f5d8163b,1,2,188.04,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18516,7030,47ae2afb47fbdad9ce398cb2b5afe777,7,2,198.99,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18517,7084,48314038bda50ba1fe8bbe90651c8df4,9,2,218.45,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18518,7089,48403cf8ab65abbff2d5c610aff82176,6,1,49.99,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18519,7095,484fa47083e4657e661fd5469578d283,2,1,139.89,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18520,7105,486a9f972b20cbf72da500edfef11f0e,8,2,109.28,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18521,7106,486b9d630cd2cbe9fb991359a458bf10,8,1,6.98,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18522,7125,48a55aea9c07dac7d4ec2dc671751b42,7,2,46.58,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18523,7178,4948afb3c75c6d00bdaa17fa9d15b87b,6,2,221.75,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18524,7179,494c865551bab178d276853d1d74d1b0,5,1,68.11,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18525,7197,49771ac2062d7fd6afca0afa749ee93e,7,1,125.72,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18526,7204,4980e245986d655f06ae3b50f7191433,6,1,214.99,3,1,2,312,3,1,1,311,RECENT CUSTOMER
18527,7224,49be7113ed1e0e04182e9c6482bea9b4,2,1,59.99,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18528,7231,49c842f162a385b9932d5e67c0798ed4,7,1,99.98,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18529,7234,49cdd520144742b1a02fc7469569f15d,9,1,48.89,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18530,7247,49e671f4564e02a01d34a010427c0b73,9,1,81.59,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18531,7249,49e940c9b3f2c99cc1a61a9de3085a8f,2,1,190.69,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18532,7271,4a188f046809b41b67cda0d09564761e,9,1,114.18,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18533,7283,4a46856bf5cefec99f3e597be9d6e9a9,3,1,90.16,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18534,7295,4a613783e8bb793e35914d386a160d53,6,2,95.27,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18535,7306,4a745aec50c72bc9fb2f4fa9c4942142,8,2,126.63,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18536,7353,4af1bf26383ff687d47cc005b95c2d4c,4,1,152.99,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18537,7357,4af4bb36b01ed567632d6967f7e6c919,8,1,63.69,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18538,7374,4b0e800957bcbc1f3f567ffd4e6029bb,7,1,36.89,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18539,7444,4bbf61dbc2ddee6eef975f89bee9d29d,8,1,154.99,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18540,7448,4bcb12c8cde4cc266a847bc15bb14e78,9,2,112.37,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18541,7473,4c227aacdd42546e9bd8499718b0190a,1,2,103.18,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18542,7515,4c89f6d8a2aeb8c0ff3152b1960a1d8a,4,1,59.99,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18543,7517,4c8c010856819cf15c34f664e14b00b2,6,1,34.99,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18544,7530,4cc4a11b32b47015342c601276c371a8,2,1,168.8,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18545,7533,4ccba4adf517fc1e498b684953639576,1,1,132.6,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18546,7539,4cdff2260e7fa908133a55379fff6763,2,2,67.87,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18547,7582,4d57e2d94e22ddde6d8a10c1a7651eeb,7,2,149.88,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18548,7621,4db10efddd5159c1dee3872e85882a93,4,1,44.99,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18549,7660,4e29d460227b0b2514eef45e465b305a,6,1,31.7,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18550,7667,4e3dfd805c2aae346e37624346e9fe61,8,1,6.79,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18551,7699,4e7ff5e7cf351daf9b204b7ae2488147,2,2,78.49,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18552,7705,4e89b054410071b172ac087e272034df,8,2,99.39,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18553,7710,4e9699ec69a05fef961f54311c625205,5,1,3.49,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18554,7724,4ebccbd08f729509a038f4a2f6b10c58,8,1,86.69,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18555,7746,4ef0693034dd0c311c5b3840c42472fd,2,1,64.39,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18556,7760,4f0e21cd5708865fc8d8c1ae863ef86a,2,1,199.78,4,1,2,412,3,1,1,311,RECENT CUSTOMER
18557,7762,4f11830372f771f5789a37e359b67b57,9,1,63.99,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18558,7782,4f371415a8bab063183b8a9bc93bc8a5,9,1,1.0,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18559,7851,4fdd7fb4521174702fcd04d42d9bfc08,5,1,79.0,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18560,7852,4fe09f4df859cf36b044a13bdf41ce7d,4,1,97.73,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18561,7926,507f2e9d11acdb53afbc8e26f1a63bde,4,1,86.89,4,1,1,411,3,1,1,311,RECENT CUSTOMER
18562,7944,50b488c82b5034edf11a813c9e8a09b5,8,1,61.89,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18563,7954,50cb9b27552bef2edb3b10d60e8b9967,9,1,94.99,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18564,7964,50e6ab05ac8293e3bdc0034146759f17,8,1,88.99,3,1,1,311,3,1,1,311,RECENT CUSTOMER
18565,8005,5155c816ae63c27f7f44809048fadd70,3,1,29.97,4,1,1,411,3,1,1,311,RECENT CUSTOMER
