,client_id,name0,name1,name2,name3,name4,name5,name6,name7,name8,name9,name10,name11
15952,4e037867dedec86b483e0f4c58bb4afb,,sleeping,,,,sleeping,,,sleeping,sleeping,better sleeping,most frequent
15953,4e15ace083de9c172cb1234c6da6226b,,sleeping,,sleeping,,sleeping,sleeping,,sleeping,,sleeping,most frequent
15954,4e163a1f01db1d6b332aa1c4f3f4aaa2,,sleeping,,sleeping,sleeping,,sleeping,sleeping,sleeping,sleeping,,most frequent
15955,4e306bab1a8ad67582b24af93cf092d4,,big spenders,,,,,,sleeping,,,,most frequent
15956,4e3f080751e924ffafc8c9428bf91f49,,big spenders,sleeping,champions,champions,big spenders,big spenders,,big spenders,sleeping,champions,most frequent
15957,4e60440c842dddeb1f5ef1e194dc24b8,,sleeping,sleeping,,,,sleeping,,better sleeping,,,most frequent
15958,4e77d7a6adb5e9e30269c68afe73be45,,sleeping,,sleeping,,,,,sleeping,,sleeping,most frequent
15959,4e7e310e71b707664af0c65f19debf89,,sleeping,big spenders,sleeping,,sleeping,sleeping,,,sleeping,,
15960,4e7ff5e7cf351daf9b204b7ae2488147,,sleeping,sleeping,most frequent,sleeping,sleeping,,,,sleeping,,
15961,4e831312ede124b956a1c533cb11b4fd,,big spenders,,sleeping,,big spenders,,sleeping,,,big spenders,sleeping
15962,4e874822c9da147eec2cb384e529fb25,,sleeping,,better sleeping,,,,sleeping,,,,most frequent
15963,4ea74fafaf95563266b75959a337c37b,,sleeping,,sleeping,sleeping,sleeping,better sleeping,better sleeping,sleeping,better sleeping,better sleeping,most frequent
15964,4eb13effde12958309aedb3417fc6cee,,sleeping,better sleeping,sleeping,,sleeping,better sleeping,,,most frequent,most frequent,champions
15965,4ed1dd62da8fe42f9c3082a20e9326aa,,sleeping,,,,,,,,,,
15966,4ed611f8c0ce9f9bf6c15364c3ea94f7,,big spenders,sleeping,,,sleeping,,,sleeping,big spenders,sleeping,better sleeping
15967,4ee4cab73bbb6f29449d7bfee1ca1fe3,,champions,,sleeping,sleeping,,,,,,champions,
15968,4eef41a170f98ef3e0728eb3f6bd52a1,,sleeping,,sleeping,sleeping,sleeping,sleeping,better sleeping,better sleeping,,,
15969,4f0cd93f755646ac5ae3cc8102d16b26,,sleeping,sleeping,sleeping,,sleeping,,sleeping,sleeping,sleeping,big spenders,most frequent
15970,4f1197f35fe8da002a88f6d7e8703579,,sleeping,,,,better sleeping,,sleeping,sleeping,,sleeping,
15971,4f2a64335d93575e3349cdb3a1b4390b,,better sleeping,sleeping,sleeping,sleeping,,,sleeping,,sleeping,sleeping,
