,client_id,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11
23419,3d8a12c818af5d28a6de41da397cfae9,,,1.0,,,,,,,,,
23420,3d8f2c054ce897d734fc65a5612770bc,,,1.0,0.0,,1.0,0.0,0.0,1.0,,,0.0
23421,3da0f1a0ee1881525224f78190c70958,,,1.0,0.0,3.0,,,,,,,
23422,3da21272d94e316e945deb6ceb2de9e2,,,1.0,0.0,3.0,,,0.0,0.0,,1.0,
23423,3dac153912abce07b54897bae0ac5328,,,1.0,,,,0.0,0.0,0.0,3.0,0.0,4.0
23424,3df2976dc1ba89d5c7d0210fdbaff8e2,,,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
23425,3df728a9aab659adbf8223ae0960e554,,,1.0,0.0,,,,,,,,
23426,3e0bd5acc28d0b1a5c0fca2dd0ff0c59,,,3.0,2.0,2.0,,,3.0,,,,
23427,3e0dc11609863cafadea17aca0479e96,,,1.0,0.0,3.0,3.0,0.0,0.0,,,,
23428,3e14c2cc307a0792676c466125a3030b,,,1.0,,,,,,,,0.0,
23429,3e2e4610743addf43c4da47af93a3ac4,,,1.0,,,,,,,3.0,1.0,4.0
23430,3e341714fd807861fc89ff6c44a9893e,,,1.0,,,1.0,,0.0,,,,
23431,3e425d82136d15086f012cc27e9b0b40,,,1.0,,,,,0.0,,,,
23432,3e5e20216c7c07e49f260df83340ac9d,,,1.0,0.0,,,,0.0,,3.0,,0.0
23433,3e7708e3fd0fd672a99769120550e48b,,,3.0,,,,,,0.0,0.0,,
23434,3e8fabcb63d28df690571c435760be6d,,,1.0,,,,0.0,,,,,
23435,3e9ac4f78e587cebc54f3c157575e42b,,,3.0,0.0,,1.0,0.0,,,,,
23436,3ea36e1443546618e0a1274b2fe012e2,,,1.0,,,,0.0,,,,,
23437,3ea73217b55a0a6268202a038954f30c,,,1.0,0.0,3.0,,,,,,,
23438,3eaafc2e7d864aba44f949f80e038f7c,,,1.0,,,,,,,3.0,,4.0
23439,3eacf8528da26fa755f7ea4a1a23b58c,,,1.0,,,1.0,,0.0,,0.0,1.0,
23440,3ec87af7f4740dc7b036dcfda15fcc59,,,3.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,
23441,3edc926f13589940f3d8c810bd668dc9,,,1.0,,,,0.0,0.0,0.0,0.0,,0.0
23442,3f18c37185bc4c4958374ae0a74a3678,,,1.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,
23443,3f2e6412c67da96a1f92154d9fae6677,,,3.0,,,1.0,0.0,,0.0,,0.0,
23444,3f3508b1e440554399aa2f4f6c693e77,,,1.0,,,,,,,,,
23445,3f3ca6ca5bb7e7daab0008ce124fe3bb,,,1.0,0.0,3.0,,,,0.0,,1.0,
23446,3f5a3c061e4ee8992bb1fc1f1fbb70b2,,,1.0,,,,,,0.0,,1.0,
23447,3f6146531192ce048c1f2331d1a5be6d,,,1.0,,,1.0,,0.0,,,1.0,
23448,3f68a245d2890d4b2e9c436ca25510fe,,,1.0,0.0,,,0.0,,,,,4.0
23449,3f96099c61c6e1ce103da8ed502f532d,,,1.0,3.0,3.0,,,,0.0,,,
23450,3fa15498c5fe74d1e92ff491f1e932a2,,,1.0,,,,,,,0.0,1.0,
23451,3fa75ff3016af618aa8eb0b732f1c3ba,,,1.0,0.0,3.0,,,,,,,
23452,3faf6e49e50923f1b980fe45f686bbda,,,1.0,,,,,,,,1.0,
23453,3fddeb3ecebcf94329757b72c7669ad0,,,1.0,0.0,3.0,,,,,,0.0,
23454,3fe782a81621d36f0a1a8e4a64902666,,,1.0,,,1.0,0.0,,,0.0,1.0,4.0
23455,4009a4cd6ad1024f44791839b9386f62,,,1.0,,,,0.0,3.0,1.0,3.0,0.0,4.0
23456,4009f96de1f2ffb79aaa74735826997b,,,1.0,0.0,3.0,1.0,0.0,0.0,,0.0,1.0,4.0
23457,400d47ae052ad7d6f4f60757a5204fa1,,,1.0,,,,0.0,,0.0,,,
23458,401283277fbb4bf4dc54fab0bb3e015f,,,1.0,0.0,3.0,1.0,,,,,,
23459,401cd32fa78af358ef96204f9d88cf6c,,,1.0,,,1.0,0.0,,,0.0,,
23460,4029bedae2e95229eb77e91263f71368,,,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,
23461,402a0f2139ec154fce9f9fd9e8f3861c,,,1.0,,,,,,,,,
23462,402aec03879aa2da94054ca781fe23ba,,,1.0,,,,,,,,,4.0
23463,405c99919c83917c141ab9c0cec31318,,,1.0,,,,0.0,0.0,,,,4.0
23464,40617e4c11b69257309ba1272d4b00c4,,,2.0,4.0,1.0,1.0,,2.0,4.0,1.0,3.0,3.0
23465,407262b8cf9462acf9e38ce458709eb4,,,1.0,,,,,,,0.0,1.0,4.0
23466,407afb7ac7fffdeee3d46a30192018a9,,,3.0,,,,,,,,,
23467,407c1de76725c48f27e1c8e23377040b,,,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
23468,408276899d94aff60d92e47c2775e503,,,1.0,,,,0.0,,0.0,,,4.0
23469,4088a45d2edf2687d23fd8d43e973d51,,,1.0,0.0,3.0,1.0,0.0,,,,,4.0
23470,408f13a8a8243751d61feabe49893d10,,,1.0,3.0,3.0,1.0,0.0,0.0,0.0,,,4.0
23471,408f98c8fd5e45b305d942b36df6c344,,,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0
23472,4096cbb2e47fb0abb73d370f9fa3af93,,,1.0,0.0,3.0,,0.0,0.0,,0.0,1.0,
23473,40a977f3ce03ed206d19457391377fc9,,,1.0,,,,,,,,,
23474,40bb512c926adfb305bd8d3413453f10,,,1.0,0.0,3.0,3.0,0.0,,0.0,0.0,1.0,4.0
23475,40c7a7541769ed2851cc8d6198d9c570,,,3.0,3.0,3.0,,0.0,0.0,,,,
23476,40fb0589d3d2381adabba0209fe29261,,,1.0,0.0,3.0,,,,0.0,,,
23477,4135eaa57bdc56c4dc3ef4ce038791f3,,,1.0,,,,,,0.0,0.0,,4.0
23478,413aaf3a71bcd19ea9e5d0fffb1dd7c3,,,1.0,,,,0.0,,,,1.0,
23479,414ea4a9ae9eaa3007797d6530c5766a,,,1.0,,,,,0.0,0.0,,,4.0
23480,4169f7507d81553bcbe947d868fb3e96,,,1.0,,,1.0,,,,,,
23481,416f34675912346d5b99259fa1803d08,,,1.0,,,,,,0.0,,,
23482,41914c6d5e6f951840fc39fa720aaf7d,,,3.0,,,,,,,,,4.0
23483,41a285bf8e1fca13c68c0a3d94b99650,,,1.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,
23484,41c1df5cc67ee279c6d8502bcbf6bfb1,,,1.0,0.0,3.0,,,,0.0,,,
23485,41cf1b9c72ae019c02c3fe3dad8f53d4,,,1.0,,,,,,0.0,,,
23486,41d54b6503ceb2d604442a426051eede,,,1.0,0.0,,,0.0,,,,1.0,
23487,41f14351849b246c38654435e3e71267,,,1.0,,,,,0.0,,,,
23488,41fd5ae945c7f39783757f3ef551cde6,,,3.0,,,1.0,0.0,3.0,0.0,3.0,0.0,0.0
23489,421012c111f418b1ac3c152e95ddd876,,,1.0,0.0,,,0.0,,,0.0,1.0,4.0
23490,422b51bc8c70f10cbe6e1e809d084227,,,1.0,,,,0.0,,,,,
23491,422ea2a77a8d9bed67e5c16e252d5a2b,,,1.0,,,,,,,,,
23492,424bb696cd54186b1a34f577f13edb00,,,1.0,0.0,3.0,,0.0,,0.0,,1.0,
23493,425c37467a56be00703bee0bccf9157b,,,1.0,,,,,,,,,
23494,426b488becf32c74ece631d96b0cce85,,,1.0,3.0,,1.0,2.0,3.0,,0.0,,0.0
23495,42888e3929dbea2fa620b1ce9e76b4ad,,,1.0,3.0,0.0,,0.0,,0.0,,,0.0
23496,42912c9682edd578fcae4d45582404a9,,,1.0,0.0,3.0,,,,,,1.0,4.0
23497,4296029da98c0cd69410c1a3492fa621,,,1.0,,,,,,,,,
23498,42b8dbb1c1998af1d3b3e74b84e39e40,,,1.0,,,,,,,,,
23499,42be514c151693d90a1c0d0a57e9827a,,,1.0,0.0,3.0,1.0,,3.0,0.0,0.0,1.0,0.0
23500,42cc796d594ec9ce468011cb51c1471b,,,1.0,,,,,,,,,
23501,4302068ec07614754e4671873d27810a,,,1.0,,,,0.0,,,,,
23502,43025badd0a970facb04fb4323b456e1,,,1.0,0.0,3.0,,,,0.0,,1.0,4.0
23503,43068c40c13c61818439012fbdc00b65,,,3.0,,,,,,,,1.0,
23504,4311686a64982ddafe3a4d16a5ede0bb,,,1.0,0.0,3.0,,0.0,,0.0,,,4.0
23505,431a3fecd81febf16e54293fe3484508,,,1.0,,,,,,,,,
23506,431dabad85fe84855808c920fc1952c8,,,3.0,,,,0.0,,,3.0,,4.0
23507,43638a1f37ca02182aa8ff920c87a85a,,,1.0,,,,,0.0,,,,
23508,436bcbab1d9b364dbf9e19226294e700,,,1.0,0.0,3.0,1.0,0.0,,,0.0,,
23509,43719c7dae6d1f5d9ce854244b5b8b46,,,1.0,,,,,,,,,
23510,438030642e2e9a3935470661dbf45891,,,1.0,0.0,3.0,,,,,,,
23511,43a09ec77b0784f61847407a7a580a19,,,4.0,1.0,1.0,3.0,0.0,2.0,0.0,,,
23512,43b2e77741eeca57482fe0f5d0d5d9fa,,,1.0,,,,,0.0,0.0,0.0,,
23513,43b55723c09eeb47173162102edfc0f8,,,1.0,,,,,3.0,,,,0.0
23514,43b6653f138df7a3797d8c972980fa48,,,1.0,,,,,,,,,4.0
23515,43c231bf470c9e00a4880ca742555244,,,1.0,0.0,3.0,1.0,,,,,,0.0
23516,43cb330ae4054fb166d4195ddccecace,,,1.0,0.0,,,,3.0,0.0,,,
23517,43ecb1d01c09af899b31ac6687a7e834,,,1.0,0.0,3.0,1.0,0.0,,,,,
23518,43ee7a73d905969cd29fc011cf8261a8,,,1.0,0.0,3.0,,,,,,,
23519,43f88160f06c9860bfcec6678cb2e90c,,,1.0,,,1.0,,0.0,,,,
23520,44013ab477f2a30cc11d09f20d140975,,,1.0,,,,,,,,,
23521,441a384abcdd299636830ff977028277,,,1.0,,,1.0,,,,,,
23522,442f3c48666cb202afa72a894c0bb060,,,1.0,,,,,,,,,
23523,445097ab2e5682e9fc70c2bfc6247259,,,1.0,,,1.0,,,,0.0,,4.0
23524,4467dc66bda28b0d14e99bcda76fbfae,,,1.0,0.0,0.0,,,,,,,
23525,4470231e3696007eb94abf0b4dab26f1,,,1.0,0.0,,3.0,0.0,0.0,0.0,,,
23526,44810d15801d3c578d25e95d6471cb3a,,,1.0,0.0,3.0,,,,,,,
23527,4483fdf3706103b9c00e69251a5ab669,,,1.0,0.0,,,,,,,,
23528,4496fc27399bf9223bd43c4b5693264b,,,1.0,0.0,3.0,1.0,,0.0,1.0,0.0,0.0,0.0
23529,44b1e080c0ba3540c0113361c8a19f23,,,1.0,,,,,,,,,
23530,44baf6d2b81259b9d16b24074fd2a71a,,,3.0,0.0,3.0,1.0,,3.0,0.0,,,0.0
23531,44c046afc27a85115f9aca20fa569d8a,,,1.0,0.0,3.0,3.0,0.0,0.0,,,,
23532,44c08d81101bd6638a4ae4ee14c9a847,,,1.0,0.0,,,,,,,,
23533,44d1786084c4d7d9b244abe51e3cd563,,,4.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0
23534,44df26ee705bf97334c6a2642c47293a,,,1.0,,,,,,0.0,,,4.0
23535,44e3c05ce463ecf67df52ec97f9440b7,,,1.0,,,,,,,,,
23536,44e981cbbc248140e21e4a41b1ed023a,,,1.0,0.0,,,,,,,,
23537,44ee2837c0e41988f500f301f6ca928a,,,3.0,0.0,,,,,,,0.0,
23538,44fdb61c54565e473682059aef0a96ff,,,1.0,0.0,3.0,,,,,,,
23539,4504ed04b93f8337946c8a986c96d3a3,,,1.0,,,,0.0,0.0,1.0,,1.0,4.0
23540,450b939226a6f9d67f1601e5690ed2a3,,,1.0,,,,,,,,,
23541,45151c3a66c47cc9e4e1b6cae7af586f,,,1.0,,,,,0.0,,,,
23542,4521b32eb9348f686fea8ab8c072e3a9,,,1.0,0.0,3.0,,0.0,,,,,
23543,452dfe2d8ae66e3d3504af5a4d57b5f0,,,1.0,,,1.0,,0.0,,0.0,1.0,
23544,453e35c0b0d702521b879726be17bd18,,,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0
23545,4540b07da8fd10e5d8e89f8435abd3bb,,,1.0,,,,,,,,,
23546,454b048ba76d75bac6be413b5c44cc36,,,3.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0
23547,454e528acc41523b1e189b1db67fb508,,,1.0,,,,,0.0,,,1.0,4.0
23548,456a61060fe43ca0778fe4ca76c245d0,,,1.0,0.0,,,,,,,,
23549,456bffff13ecb395a0a44ffc8c3483dd,,,1.0,,,,,,,,,
23550,45716b9a1a2a45c8fe8dccf390e600c6,,,1.0,,,,,,,3.0,,
23551,4581530f4a88fb048c1392c5b8bc0a30,,,1.0,,,1.0,,,,0.0,1.0,
23552,458214adf7c9cbfa139793262cf0f94e,,,1.0,,,,,,,,,
23553,4584a90d48c45e55cfedba4e7651097b,,,1.0,0.0,3.0,,,,,,,4.0
23554,4587b9d6c760de28c0eef1c7ce4db356,,,1.0,0.0,0.0,,,,,3.0,,4.0
23555,45924de543f5402e8025502f92f9616d,,,1.0,,,,,,,,,
23556,45982cfeaea55cb4a268bcc00a3712e9,,,1.0,3.0,,3.0,,0.0,0.0,,1.0,4.0
23557,45b5adb3c4386d8a7a92adcf8d4e2b20,,,1.0,,,3.0,2.0,0.0,0.0,0.0,1.0,
23558,45b5d01cf088262e71c5adba13847719,,,1.0,,,,,,,,,
23559,45b6ff0355b23f24f71236fc0d10d833,,,1.0,0.0,,,,,,,,
23560,45b761ef868f95f97a925e0b8be7108a,,,1.0,,,,,,,,,
23561,45ba1eba992610711d895ded9db33733,,,1.0,,,,,,,,,
23562,45c9852ab51e5e72c7a1d1be4ee1ee8e,,,1.0,3.0,0.0,,0.0,0.0,0.0,,1.0,
23563,45d80b23ab8d9fae7eb43669c5aab80b,,,1.0,,,,,,,,,
23564,45f865653d8e4482858e2f1374ffd2f7,,,3.0,0.0,3.0,0.0,,0.0,,0.0,,0.0
23565,460644ddfd71ce1255c71ba98a9193cc,,,1.0,,,,,,,,,
23566,460d49e9f9b05159d71d4b800f650156,,,1.0,0.0,,,,0.0,,,,
23567,462534c7ca63eadc03afd7d185dab484,,,3.0,0.0,3.0,,,,1.0,,,
23568,462ab2aa9ce36bb8d921d880ec5e23cc,,,1.0,0.0,3.0,,0.0,0.0,0.0,0.0,1.0,0.0
23569,463186c5f45e1bc18d8e80ab04e7e97a,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
23570,464f91f317a4d974852d68817e40f62c,,,1.0,0.0,,,,,,,,
23571,465aa2450a436a0038b7f6a5de501606,,,1.0,3.0,,1.0,,,,0.0,,0.0
23572,4662802d64e191222e92da81d7d4ae87,,,1.0,,,,,,,,,
23573,467c77d2532a8228e498beb25248db5a,,,1.0,3.0,0.0,1.0,,,,,,4.0
23574,46a5db302c11016206a8fb8591c328cd,,,1.0,0.0,0.0,1.0,,,,,,
23575,46b509bd9e5333a31d3f1dbe4fcb3a90,,,1.0,3.0,3.0,1.0,,,,3.0,,4.0
23576,46cbe8b234f3282d830db1d8e403fcf9,,,1.0,,,1.0,,,,,,
23577,46cd09d8231649e996bed1e60af9048d,,,3.0,3.0,3.0,1.0,,0.0,0.0,3.0,1.0,
23578,46d04d4ca50110fc12dd19c423138566,,,3.0,0.0,0.0,3.0,,,,,1.0,4.0
23579,46d6d673cd1ff7b72c1d39443ab433fc,,,1.0,,,,,,,,,
23580,46e3ade6da17e1d6ddef722b39361ae4,,,3.0,,,1.0,,,0.0,,,
23581,471703cd6c5ff8af6917d34101a031cf,,,1.0,0.0,3.0,,0.0,0.0,,0.0,,
23582,471edd25e5e03fd5efcac1ed287712e0,,,1.0,,,,,,,,,4.0
23583,4748c7582222866f1b1dada41945006a,,,1.0,0.0,3.0,1.0,,,0.0,0.0,0.0,
23584,475c4f0f8a9a4091948a78f878cd0e7c,,,1.0,3.0,,,,,0.0,,0.0,4.0
23585,475d65991de0e1ef8d4d4aa27d8972ee,,,1.0,0.0,3.0,,,,0.0,,,
23586,475f692770c1fab1212ac721af2e5c99,,,1.0,0.0,3.0,,0.0,,,,,
23587,4779122396936b163aa8aba1dd9fadda,,,1.0,0.0,3.0,,0.0,0.0,0.0,,1.0,4.0
23588,478dd148412f35cd82839abcd8eb5fa5,,,1.0,,,,,0.0,,,,4.0
23589,47a2e732fa3a6794dc89db63e2177d30,,,1.0,,,,,,,,,
23590,47cb72b79e8ec1df853e41310a4b7042,,,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0
23591,47cf5c437ff3cef21c6a4cefc189f6c2,,,1.0,,,,,,,,,
23592,47da2389de643ca148241a65e46c84f6,,,1.0,3.0,0.0,,,,0.0,,,4.0
23593,47e7c269ca879e7a815c565596259af2,,,1.0,,,,,,0.0,,,
23594,481993e86ee6cea3bceb732211a5541d,,,1.0,,,,,,,,,
23595,48314038bda50ba1fe8bbe90651c8df4,,,1.0,0.0,3.0,1.0,,0.0,,0.0,1.0,0.0
23596,48403cf8ab65abbff2d5c610aff82176,,,1.0,,,,0.0,0.0,,0.0,,4.0
23597,484843ca7af3c5ce3eabc0c96abe37ea,,,1.0,,,,0.0,,,,,
23598,4849c4c7d4b5119a20716677285bf9da,,,1.0,0.0,3.0,1.0,0.0,,0.0,,,
23599,484fa47083e4657e661fd5469578d283,,,1.0,0.0,3.0,,0.0,,0.0,,1.0,4.0
23600,4856ac89a4990b4c8fdec7c4df1acf29,,,1.0,0.0,,,,,,,,
23601,486b9d630cd2cbe9fb991359a458bf10,,,1.0,3.0,3.0,1.0,,0.0,1.0,0.0,,
23602,487c97570a78ad0b9b6ee404643a9cb0,,,1.0,,,,,,,,,
23603,488cb41e195c8d5b2a3906a73728da64,,,1.0,,,,,,,,,
23604,489a56a0d3f280fb913a43797b05b9fe,,,1.0,0.0,3.0,,,,,0.0,1.0,4.0
23605,489d4c973cd4311f2d17bb0c1ebe5e8f,,,1.0,0.0,,1.0,,,,,,4.0
23606,48a886685312c33aa1c965a1b7553f31,,,1.0,,,,,,,,,
23607,48adce1ff34fab691dbf41e034a57f19,,,1.0,0.0,3.0,,0.0,,,,,
23608,48b4fbfe23cd0e39d8bb15c7db2f0e25,,,1.0,0.0,3.0,,,,0.0,0.0,,4.0
23609,48ca331b1e0afa67d4fce0408a35ffd7,,,1.0,0.0,3.0,1.0,2.0,3.0,1.0,0.0,,
23610,48d9cc56079cc0fb97f1197bb9310779,,,1.0,0.0,3.0,,,,,0.0,,
23611,48de4d4b4acadd04aea7eac97a0fa829,,,1.0,,,,,,,,,
23612,48ded0957d329bf2be4229be125f4bff,,,1.0,,,,,,,,,
23613,48f16b0f94f8e7c2360263befa98122f,,,1.0,0.0,,1.0,,,0.0,,,0.0
23614,492098bc517971e660cfe2bf519853a9,,,1.0,,,,,,0.0,,,
23615,493ce420dd029794409dd38b4747d8ee,,,1.0,0.0,3.0,,0.0,0.0,,0.0,1.0,
23616,49462e76800f006f9916e3d5c2930dce,,,1.0,0.0,3.0,,1.0,,,0.0,0.0,4.0
23617,4948afb3c75c6d00bdaa17fa9d15b87b,,,3.0,,,,,,,,,
23618,494c865551bab178d276853d1d74d1b0,,,1.0,,,,,,,,,4.0
23619,49771ac2062d7fd6afca0afa749ee93e,,,1.0,,,,,,0.0,0.0,,4.0
23620,4979b15a5c8adcaf2e938d640d138412,,,1.0,,,,,,,0.0,,
23621,49801af8c9db2ab8f123ebf93c790c41,,,1.0,0.0,3.0,,0.0,0.0,1.0,3.0,0.0,0.0
23622,4980e245986d655f06ae3b50f7191433,,,1.0,,,,,0.0,,,,
23623,4981bf8b65ce99866b82dec83562f293,,,1.0,,,,,,,0.0,,
23624,499b0ae5a5feef77b088035db72cbba5,,,1.0,0.0,,1.0,,0.0,0.0,,1.0,4.0
23625,499effd217500efae9c855126f9ae5f7,,,1.0,,,,,,,,,4.0
23626,49a5c701cdd5e182d608d8483630a1c1,,,1.0,,,,,,0.0,,,
23627,49af9bc3ff0a27234f47cf23820b31ab,,,1.0,0.0,3.0,,,,,,,
23628,49be7113ed1e0e04182e9c6482bea9b4,,,1.0,0.0,3.0,,,,0.0,0.0,,
23629,49c842f162a385b9932d5e67c0798ed4,,,3.0,0.0,,,0.0,,,0.0,,
23630,49c9ecf59bceb11480a873119158b059,,,1.0,,,,,,,,1.0,
23631,49cdd520144742b1a02fc7469569f15d,,,1.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,,
23632,49e671f4564e02a01d34a010427c0b73,,,1.0,,,,,,0.0,3.0,0.0,
23633,49e940c9b3f2c99cc1a61a9de3085a8f,,,1.0,0.0,3.0,1.0,0.0,,0.0,0.0,1.0,
23634,49eaf608a9994a5b77421282429b9ddb,,,1.0,3.0,0.0,,0.0,3.0,,0.0,1.0,4.0
23635,49f49e59956648117831dcbb207b715f,,,1.0,0.0,3.0,,0.0,0.0,0.0,0.0,,
23636,4a188f046809b41b67cda0d09564761e,,,1.0,,,,,0.0,,,,4.0
23637,4a26c58ee26e182d8e1a71c2347fd5d5,,,1.0,0.0,0.0,,,,,,,
23638,4a361c3bd49ecbd6e55a9d3b4993806e,,,1.0,,,,,,,,,
23639,4a36d5e30fdbb514319c008254b45dfc,,,1.0,,,,,,,0.0,1.0,
23640,4a4410f0d1ce2e40092369d821acef3a,,,1.0,0.0,0.0,0.0,0.0,,,,0.0,2.0
23641,4a46856bf5cefec99f3e597be9d6e9a9,,,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,4.0
23642,4a543fe72ffade1a78283839a44641a0,,,1.0,0.0,,,0.0,0.0,1.0,3.0,1.0,0.0
23643,4a613783e8bb793e35914d386a160d53,,,1.0,0.0,3.0,1.0,,,1.0,0.0,,
23644,4a62f22c8c77d6b559d5ff903b4388dc,,,1.0,,,,,,,,,
23645,4a745aec50c72bc9fb2f4fa9c4942142,,,1.0,0.0,,,,1.0,,0.0,,4.0
23646,4a8a68245e20bbff396282c644099035,,,1.0,0.0,,3.0,0.0,0.0,0.0,2.0,1.0,4.0
23647,4a8b116fe61a780768d858084175ff14,,,1.0,0.0,,1.0,0.0,,,0.0,1.0,
23648,4a9cd6d5732bf694af1f2f6fc3973905,,,1.0,1.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,0.0
23649,4aae5fbcabf513ff6bfa39701ac0e586,,,1.0,0.0,3.0,,,,,,,
23650,4af1bf26383ff687d47cc005b95c2d4c,,,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0
23651,4af4bb36b01ed567632d6967f7e6c919,,,1.0,,,,,0.0,,,,
23652,4af7e14fb820c6636831e3e5ebbfa932,,,1.0,,,,,,,0.0,1.0,
23653,4afa085b7c08568a164481310d70f7f6,,,1.0,0.0,3.0,,,,0.0,0.0,,4.0
23654,4b0147afb54e2e9a827944838613aa6a,,,1.0,,,1.0,,,,0.0,,
23655,4b093a4f5e4229cd6b9d51aa66a617a9,,,1.0,3.0,,1.0,0.0,,,,1.0,4.0
23656,4b0e800957bcbc1f3f567ffd4e6029bb,,,1.0,,,1.0,0.0,,,0.0,1.0,0.0
23657,4b0fddc2b76257a46eda4d7457efade4,,,3.0,,,,,,,,,
23658,4b1018c8dccf6b4fa5d31a45e033f56c,,,1.0,,,,,,,,,
23659,4b176ca495299a1727c5927df185bcad,,,3.0,0.0,,,,,0.0,,,
23660,4b2b872b5785c8501539d2300e75e23b,,,3.0,,,,,,,,0.0,
23661,4b680f04966dba341753f03b1994619d,,,1.0,,,1.0,,0.0,,0.0,1.0,4.0
23662,4b73b1b73a2fb7c95b442f16119c5084,,,1.0,0.0,,1.0,,,0.0,0.0,,
23663,4b83085acd2b6aa1cb786ff259bab1e9,,,1.0,,,,,,,0.0,1.0,4.0
23664,4ba6034297bb8cbfcd7a7ad3c3f72572,,,1.0,,,,0.0,0.0,,,0.0,0.0
23665,4bac3926948b10f08f16d1beaa2afff4,,,1.0,,,,,0.0,0.0,0.0,,
23666,4bbf61dbc2ddee6eef975f89bee9d29d,,,1.0,,,1.0,,0.0,,,,
23667,4bf509df23d697928e6997100966d7cb,,,1.0,0.0,3.0,3.0,2.0,3.0,1.0,4.0,1.0,4.0
23668,4c0abd62ca783f1fc9af10e5d4baad31,,,1.0,,,,,,,,,
23669,4c12b251e2edbb41d77298ee6650371f,,,3.0,0.0,,,,,,,,
23670,4c188723db89ae580f820eafd3207941,,,1.0,,,1.0,0.0,,,0.0,,4.0
23671,4c256225a1738bc6a2c28808e9f83b30,,,1.0,0.0,0.0,,0.0,,1.0,0.0,1.0,
23672,4c357849827ce2015ac9df3c086422d9,,,1.0,0.0,3.0,3.0,,0.0,,,,
23673,4c358b9620cfd19337ee642c20e376b3,,,1.0,,,,,,,,,
23674,4c3e34ce1b98f021e030d5176fa4ae39,,,1.0,0.0,3.0,3.0,0.0,3.0,,0.0,1.0,4.0
23675,4c45a8e51134cb0ced5e397b9a7b97f1,,,1.0,0.0,,1.0,,0.0,0.0,,1.0,4.0
23676,4c644234f901e1eccf6be98af5297a73,,,1.0,,,,,,,,,
23677,4c86d4605d392b1b32ed26d17af263ed,,,1.0,0.0,,,0.0,,,0.0,1.0,0.0
23678,4c880f7b50fd90f566a527f10d5fb70a,,,1.0,0.0,3.0,,,,,,1.0,4.0
23679,4c89f6d8a2aeb8c0ff3152b1960a1d8a,,,1.0,,,,0.0,,,,,
23680,4c8c010856819cf15c34f664e14b00b2,,,1.0,,,,,0.0,,,,
23681,4ca43c78d322a78ba3178c84ce45808d,,,1.0,,,,,,,,,4.0
23682,4ca9d9cfbe348806695c6efa9c8a6c99,,,1.0,,,,,0.0,,,,
23683,4cc00bf91a4ed76ad02a49da075cb4a9,,,1.0,0.0,,3.0,0.0,,,0.0,1.0,4.0
23684,4cc4a11b32b47015342c601276c371a8,,,1.0,,,,,,,,,4.0
23685,4ccba4adf517fc1e498b684953639576,,,1.0,,,,,,,,1.0,
23686,4cdff2260e7fa908133a55379fff6763,,,3.0,0.0,0.0,1.0,,,,0.0,1.0,4.0
23687,4cf33bbe054c940c9716c9ae54b18c61,,,1.0,0.0,3.0,1.0,0.0,,0.0,,1.0,4.0
23688,4cff9792d957352f73219409bb2d4b61,,,1.0,0.0,3.0,,,0.0,0.0,,,
23689,4d0ebd555cf0b1441d6779cbe745c5d8,,,1.0,,,,,,,,,
23690,4d1645e76b6fce586c5e018f544617f1,,,1.0,,,,,,0.0,0.0,,4.0
23691,4d18bee154d59d4efc466e90c3d773e5,,,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,,
23692,4d1a35781c45d9a151e0aa86114e9744,,,1.0,0.0,3.0,,,0.0,0.0,,1.0,
23693,4d2528eed7c8ee8142a751827d2990d2,,,1.0,0.0,,,,,,,,
23694,4d57e2d94e22ddde6d8a10c1a7651eeb,,,1.0,0.0,,,,,,,1.0,4.0
23695,4d70720d9c9129d0f10c3a830b7076ae,,,1.0,0.0,,,2.0,0.0,0.0,,1.0,
23696,4d890d27ff6e0d770530e80130a3c9df,,,1.0,,,1.0,,,,0.0,,
23697,4d92241167adc8ab17b78af7a4e59535,,,1.0,0.0,3.0,,0.0,0.0,,,1.0,
23698,4dadcaad488f43d88ae0b83e4bd8400c,,,1.0,0.0,3.0,1.0,,,,,,0.0
23699,4dae93f74d1281bcbb98e7610a83e06c,,,1.0,,,,,0.0,0.0,,,4.0
